age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
20,96,178,1,0,2554,5
51,79,164,1,0,3211,2
52,173,193,1,0,3313,4
67,145,182,1,0,2981,6
35,184,187,1,0,3544,5
64,248,151,1,0,2009,5
48,70,195,1,0,2892,2
56,194,195,1,0,2325,2
28,149,158,1,0,4781,3
32,200,180,1,0,2182,6
23,199,199,1,0,4951,3
63,72,187,1,0,4325,2
30,97,202,1,0,2005,2
21,106,157,1,0,4074,2
67,179,189,1,0,4189,6
21,139,201,1,0,4984,5
52,103,161,1,0,4099,4
15,183,150,1,0,2711,4
51,74,198,1,0,3730,2
16,154,156,1,0,2670,3
50,226,154,1,0,3764,5
48,60,151,1,0,4951,6
63,209,176,1,0,2349,3
30,83,172,1,0,4792,6
54,111,185,1,0,2134,3
70,231,206,1,0,3864,2
53,112,192,1,0,2390,4
35,96,170,1,0,2130,2
62,126,180,1,0,4385,6
46,156,179,1,0,3876,2
45,57,161,1,0,3773,6
29,142,152,1,0,4942,4
52,215,159,1,0,2935,4
65,172,203,1,0,3623,3
27,51,157,1,0,4759,2
50,140,208,1,0,2253,4
47,192,184,1,0,4895,2
30,167,175,1,0,3529,4
15,77,189,1,0,2802,5
25,131,200,1,0,2783,4
40,239,186,1,0,3817,2
36,92,162,1,0,4089,2
49,125,200,1,0,2668,6
31,248,150,1,0,3723,6
36,189,189,1,0,2670,4
32,114,166,1,0,3572,4
50,59,166,1,0,4998,3
61,81,183,1,0,2366,2
19,122,161,1,0,2262,2
30,55,201,1,0,3667,5
20,120,200,1,0,4035,2
22,145,186,1,0,2612,5
29,176,197,1,0,2061,5
68,132,172,1,0,2850,5
30,92,167,1,0,2674,4
51,108,208,1,0,2214,2
42,95,203,1,0,3275,6
34,141,183,1,0,4145,6
44,190,181,1,0,4463,5
27,51,188,1,0,4301,4
38,97,210,1,0,2693,3
28,62,185,1,0,3499,2
69,128,153,1,0,3968,5
34,173,201,1,0,4302,2
55,169,176,1,0,2011,4
19,239,206,1,0,2834,2
57,179,154,1,0,3512,4
42,239,208,1,0,2048,5
58,137,195,1,0,3614,4
15,59,188,1,0,3610,6
57,174,178,1,0,3518,4
50,128,189,1,0,4205,5
48,216,210,1,0,2886,4
40,178,174,1,0,3806,2
43,210,207,1,0,2070,2
64,88,170,1,0,3380,6
55,78,171,1,0,3409,5
18,138,156,1,0,4480,2
68,111,167,1,0,4347,6
39,129,195,1,0,4634,6
68,149,209,1,0,2088,3
21,75,159,1,0,4186,2
32,206,194,1,0,3189,4
19,219,178,1,0,2188,3
56,131,203,1,0,3094,4
54,128,204,1,0,4968,2
47,73,179,1,0,4759,6
50,133,206,1,0,4781,6
60,156,168,1,0,4260,6
16,243,169,1,0,4792,4
37,131,203,1,0,2835,3
48,169,155,1,0,2864,5
31,235,204,1,0,3343,4
58,175,167,1,0,3966,5
20,147,159,1,0,2404,2
23,69,172,1,0,3047,2
52,213,155,1,0,2819,2
22,101,180,1,0,2534,3
58,139,206,1,0,3937,3
47,60,150,1,0,3056,2
33,66,201,1,0,2676,3
33,170,166,1,0,2500,5
26,229,183,1,0,3915,2
61,205,182,1,0,4305,2
21,136,191,1,0,4268,4
63,193,194,1,0,2906,2
43,181,186,1,0,3824,2
49,217,169,1,0,2559,3
33,162,156,1,0,4340,4
43,163,196,1,0,3604,6
20,95,154,1,0,2333,3
29,176,196,1,0,4283,4
61,178,169,1,0,4920,6
65,183,171,1,0,3422,5
67,65,200,1,0,3753,4
44,202,186,1,0,4892,5
65,100,189,1,0,3812,4
55,150,179,1,0,3777,3
21,92,204,1,0,2999,3
62,55,151,1,0,2821,5
16,210,201,1,0,2909,6
66,87,208,1,0,2015,2
17,148,183,1,0,3887,4
60,214,203,1,0,3627,4
24,212,178,1,0,2462,2
31,106,158,1,0,2121,5
23,211,204,1,0,4099,2
25,163,172,1,0,2947,2
41,218,210,1,0,3809,5
32,244,188,1,0,4809,6
31,177,160,1,0,4275,4
52,153,182,1,0,2593,3
52,177,179,1,0,4602,4
50,154,190,1,0,4580,2
23,204,182,1,0,3258,3
45,203,185,1,0,4047,4
23,91,156,1,0,2800,2
16,87,199,1,0,4807,5
34,161,175,1,0,3149,3
15,172,180,1,0,2429,3
31,65,177,1,0,4920,4
20,50,198,1,0,3477,4
23,237,183,1,0,2813,6
19,185,158,1,0,2485,3
36,238,205,1,0,2044,2
67,176,180,1,0,3782,5
45,233,199,1,0,4111,2
63,105,210,1,0,4636,2
42,82,184,1,0,4482,5
23,165,199,1,0,3853,6
52,135,167,1,0,3792,2
25,204,180,1,0,4992,4
30,142,183,1,0,3342,6
47,220,174,1,0,3605,6
19,209,186,1,0,4466,2
43,247,189,1,0,4066,3
54,68,156,1,0,3841,5
28,171,195,1,0,3613,3
58,64,158,1,0,4894,4
54,196,169,1,0,4388,3
54,136,173,1,0,3569,4
47,122,155,1,0,2224,2
46,214,164,1,0,3406,4
45,72,195,1,0,4728,4
26,142,189,1,0,4469,4
36,148,173,1,0,2091,3
21,78,153,1,0,2519,4
41,214,182,1,0,3901,4
26,97,156,1,0,3903,4
59,233,185,1,0,4909,6
66,74,165,1,0,4337,6
31,113,181,1,0,3448,6
69,56,188,1,0,4024,2
68,138,173,1,0,3024,5
49,140,190,1,0,4142,2
35,93,177,1,0,4148,2
24,199,181,1,0,4155,4
62,150,182,1,0,4385,2
64,233,189,1,0,4341,2
28,60,174,1,0,2841,5
42,78,157,1,0,3948,2
59,190,179,1,0,2706,3
55,202,179,1,0,2269,5
68,186,206,1,0,3965,2
63,184,198,1,0,2879,3
57,170,168,1,0,4607,4
20,100,159,1,0,3299,2
56,97,172,1,0,2065,5
20,206,157,1,0,2988,3
29,193,187,1,0,4464,6
28,190,190,1,0,3978,3
29,204,160,1,0,2204,6
39,165,159,1,0,4317,6
22,214,166,1,0,4110,3
66,162,202,1,0,3440,5
36,68,154,1,0,4848,6
61,133,172,1,0,3938,6
68,240,179,1,0,2526,6
42,202,168,1,0,4293,2
29,176,173,1,0,4721,2
50,147,194,1,0,3260,3
21,236,204,1,0,2858,5
51,236,164,1,0,3299,6
39,199,191,1,0,3545,6
43,81,171,1,0,2373,5
27,213,177,1,0,4429,4
34,74,195,1,0,4643,6
20,51,199,1,0,2483,4
67,157,193,1,0,4511,3
57,130,165,1,0,3998,4
20,179,156,1,0,4580,4
40,165,183,1,0,2670,2
53,241,158,1,0,4416,6
19,112,183,1,0,3561,6
40,78,161,1,0,4874,3
62,95,180,1,0,4554,4
25,51,168,1,0,2808,4
46,105,174,1,0,4740,4
47,226,200,1,0,2313,5
56,105,187,1,0,4283,3
31,136,194,1,0,2159,4
19,183,151,1,0,2685,3
69,169,170,1,0,4887,3
24,102,178,1,0,4279,4
40,166,154,1,0,4077,3
42,73,170,1,0,3248,4
61,70,153,1,0,2419,3
22,214,176,1,0,3752,3
65,65,202,1,0,3421,4
35,94,194,1,0,4923,5
24,71,203,1,0,2217,5
55,186,152,1,0,2616,4
31,205,202,1,0,2301,6
64,114,162,1,0,3116,5
30,53,199,1,0,3183,2
30,234,210,1,0,3430,4
38,145,201,1,0,3800,5
17,225,179,1,0,4078,5
29,214,182,1,0,4883,6
20,242,169,1,0,3229,6
61,147,176,1,0,2554,4
19,86,196,1,0,3467,5
58,231,179,1,0,2505,4
51,63,167,1,0,2385,5
45,76,167,1,0,1987,4
46,69,157,1,0,3315,3
18,212,157,1,0,4217,3
57,163,187,1,0,2812,2
58,168,194,1,0,3692,5
23,143,171,1,0,2506,2
40,171,160,1,0,3577,2
61,139,158,1,0,4118,5
18,246,207,1,0,3656,3
53,123,152,1,0,2869,6
39,191,180,1,0,3274,2
34,250,196,1,0,4923,5
61,139,194,1,0,2108,6
53,148,160,1,0,3150,4
54,138,154,1,0,4358,2
68,188,152,1,0,4036,5
59,111,184,1,0,3651,5
49,194,151,1,0,2766,4
32,233,199,1,0,4153,4
32,121,172,1,0,2881,3
55,102,165,1,0,3322,4
58,219,205,1,0,2763,5
36,50,154,1,0,4560,5
49,156,150,1,0,3148,2
65,235,162,1,0,4676,4
58,120,182,1,0,2529,2
27,198,152,1,0,2066,4
20,215,187,1,0,2063,4
67,187,194,1,0,4896,3
16,152,209,1,0,2882,3
62,189,154,1,0,4945,5
30,125,199,1,0,4229,2
63,178,189,1,0,4347,5
41,177,161,1,0,2585,2
53,117,207,1,0,4603,6
55,88,162,1,0,3932,3
65,125,169,1,0,4713,4
19,127,174,1,0,4636,6
45,73,174,1,0,2964,6
24,138,153,1,0,4027,2
24,65,155,1,0,3232,3
63,247,198,1,0,4709,5
63,68,172,1,0,3849,5
22,155,206,1,0,3074,6
30,193,186,1,0,3316,5
24,105,199,1,0,2715,5
68,54,207,1,0,2203,4
16,238,196,1,0,3056,4
33,204,205,1,0,3784,6
34,93,173,1,0,2823,2
56,59,201,1,0,3941,6
36,154,180,1,0,3861,2
54,134,186,1,0,2599,4
47,181,198,1,0,4968,6
29,196,150,1,0,2820,5
57,155,202,1,0,4750,3
34,68,190,1,0,3275,6
26,244,190,1,0,2020,2
69,137,191,1,0,2498,5
43,140,172,1,0,2240,3
57,71,195,1,0,4637,6
21,179,186,1,0,4998,5
41,121,161,1,0,3064,3
43,120,200,1,0,4331,6
31,125,178,1,0,4828,5
29,119,150,1,0,2644,4
57,178,200,1,0,4502,3
21,226,206,1,0,2335,3
68,98,202,1,0,2425,2
32,202,160,1,0,4768,6
62,153,172,1,0,3052,5
27,189,203,1,0,3155,5
15,236,209,1,0,4811,6
52,142,163,1,0,4480,6
47,147,184,1,0,2229,4
70,97,151,1,0,3260,3
31,185,152,1,0,4004,5
42,213,198,1,0,4584,3
45,150,154,1,0,2716,3
16,228,169,1,0,2200,3
51,69,154,1,0,4289,2
31,250,167,1,0,3689,5
48,89,194,1,0,2943,3
36,233,185,1,0,4923,3
66,224,200,1,0,4080,5
17,203,190,1,0,2112,6
45,245,193,1,0,2139,5
62,113,151,1,0,2912,4
24,180,210,1,0,3966,5
37,97,170,1,0,2593,5
51,202,204,1,0,3960,4
63,186,166,1,0,3974,2
34,186,208,1,0,1987,6
21,234,173,1,0,4346,4
30,178,190,1,0,4538,5
39,224,172,1,0,1999,3
33,230,197,1,0,2760,6
20,135,159,1,0,2479,3
34,250,194,1,0,4494,2
28,129,180,1,0,3592,4
62,186,152,1,0,2013,3
56,241,180,1,0,3665,3
67,153,156,1,0,3003,3
50,232,168,1,0,2318,4
32,71,205,1,0,4555,3
48,110,152,1,0,4542,6
27,186,188,1,0,4483,5
38,113,202,1,0,2257,2
20,194,193,1,0,4140,4
61,177,210,1,0,4661,3
17,146,195,1,0,3942,2
22,72,156,1,0,3192,3
31,229,184,1,0,3146,6
33,71,159,1,0,1983,2
16,204,194,1,0,4698,4
63,119,185,1,0,4054,3
44,58,161,1,0,3710,5
53,248,180,1,0,2683,4
23,198,195,1,0,3141,5
43,220,188,1,0,4885,4
33,167,207,1,0,2630,3
59,112,173,1,0,3226,4
22,143,180,1,0,2903,3
65,108,192,1,0,4265,5
28,89,182,1,0,2778,4
36,93,155,1,0,2556,3
24,72,176,1,0,2184,2
69,205,172,1,0,3090,6
48,111,159,1,0,3626,6
27,125,174,1,0,2001,4
60,60,183,1,0,4254,3
48,185,171,1,0,3483,6
33,116,153,1,0,2769,6
62,129,193,1,0,2325,6
44,126,185,1,0,2283,6
29,81,157,1,0,3565,6
29,64,185,1,0,4244,4
17,139,195,1,0,2239,2
42,233,167,1,0,2791,4
24,89,177,1,0,3812,3
59,95,206,1,0,3718,3
36,237,160,1,0,2181,3
65,131,168,1,0,2213,3
43,219,198,1,0,3416,5
23,225,184,1,0,2999,4
56,66,203,1,0,2339,4
51,141,168,1,0,3100,3
57,85,166,1,0,3129,6
19,226,204,1,0,4207,2
36,183,163,1,0,3595,6
57,78,163,1,0,2656,4
19,140,204,1,0,3912,2
57,102,170,1,0,2714,4
19,157,187,1,0,2193,5
54,64,198,1,0,3852,4
36,105,183,1,0,2742,5
45,244,165,1,0,4069,2
53,226,176,1,0,2559,4
18,179,165,1,0,2285,6
50,154,210,1,0,4647,4
20,115,179,1,0,3743,3
58,109,193,1,0,4941,2
19,218,167,1,0,2567,3
18,208,178,1,0,3186,6
25,114,201,1,0,4373,6
57,176,204,1,0,2137,6
58,126,196,1,0,2676,5
56,141,191,1,0,4158,2
45,75,208,1,0,2963,6
26,193,196,1,0,4127,2
38,227,210,1,0,2186,6
48,187,187,1,0,3726,5
60,211,173,1,0,2182,2
34,133,207,1,0,2928,5
24,221,175,1,0,3055,3
25,147,160,1,0,3678,6
35,133,153,1,0,2970,3
60,207,188,1,0,4003,4
64,165,191,1,0,3724,4
37,184,205,1,0,4825,5
27,245,165,1,0,3757,6
55,213,161,1,0,3600,6
34,85,168,1,0,2373,2
60,124,189,1,0,3456,3
33,124,168,1,0,3228,2
53,122,209,1,0,2014,6
41,137,157,1,0,4053,5
43,141,181,1,0,2464,2
27,142,202,1,0,3613,2
44,128,179,1,0,3936,6
15,201,201,1,0,3874,2
22,84,183,1,0,4188,5
42,120,174,1,0,2714,2
20,68,174,1,0,2683,4
26,58,162,1,0,2084,4
23,197,186,1,0,3152,5
21,64,205,1,0,3955,6
68,198,161,1,0,3707,3
56,212,189,1,0,4452,3
17,161,193,1,0,2929,5
22,170,197,1,0,4241,5
22,235,202,1,0,4874,2
38,194,209,1,0,2924,2
37,117,173,1,0,4913,6
53,120,193,1,0,4027,3
37,92,152,1,0,4967,6
31,60,209,1,0,4430,4
58,91,180,1,0,4321,3
41,91,203,1,0,2098,4
62,237,184,1,0,2166,2
33,224,208,1,0,2177,6
49,225,196,1,0,3428,3
27,234,186,1,0,2418,5
26,181,183,1,0,2498,6
42,69,186,1,0,4969,5
53,198,200,1,0,4877,4
57,169,155,1,0,4359,4
50,67,169,1,0,4555,3
45,105,208,1,0,4316,6
38,226,190,1,0,3006,4
64,146,173,1,0,2600,6
66,106,209,1,0,2674,4
39,230,181,1,0,3245,2
19,113,205,1,0,3163,2
55,192,180,1,0,4731,5
28,105,164,1,0,4603,6
69,162,183,1,0,2234,5
65,199,198,1,0,3278,2
39,244,167,1,0,2788,4
57,122,151,1,0,3559,2
44,152,150,1,0,2485,4
53,247,181,1,0,3416,3
15,96,156,1,0,3905,5
50,141,158,1,0,2151,6
36,107,208,1,0,4515,6
45,112,193,1,0,4688,3
66,124,163,1,0,3139,2
16,96,152,1,0,3211,5
49,79,172,1,0,3236,6
21,135,201,1,0,2105,6
67,166,158,1,0,3376,2
35,189,160,1,0,2872,6
65,113,170,1,0,2517,4
67,183,179,1,0,2611,5
49,76,185,1,0,3702,4
41,87,188,1,0,3164,6
39,144,208,1,0,3751,3
45,186,190,1,0,2768,6
37,237,186,1,0,4803,5
15,130,173,1,0,4976,3
48,163,184,1,0,3906,3
36,131,156,1,0,2652,3
25,181,183,1,0,2092,3
43,192,195,1,0,4488,6
21,112,172,1,0,2816,5
22,132,153,1,0,3966,2
36,200,163,1,0,3477,4
32,51,179,1,0,3749,6
23,245,157,1,0,2075,6
50,93,165,1,0,4803,4
15,236,165,1,0,3068,5
40,83,173,1,0,3013,3
59,133,205,1,0,3097,4
63,198,201,1,0,3342,4
36,131,155,1,0,4508,6
59,153,151,1,0,4129,4
65,131,179,1,0,2293,2
61,237,166,1,0,4347,6
22,88,163,1,0,4151,2
58,105,202,1,0,3201,3
31,185,153,1,0,1988,2
27,212,156,1,0,2554,4
66,81,197,1,0,3785,6
29,208,160,1,0,4960,2
41,164,188,1,0,2700,5
26,221,165,1,0,3508,5
52,151,154,1,0,2709,3
45,109,201,1,0,2051,2
25,245,180,1,0,4532,2
65,137,197,1,0,4493,3
18,172,162,1,0,3589,6
58,246,155,1,0,2442,6
30,215,185,1,0,4543,5
59,202,190,1,0,3728,6
69,69,169,1,0,2602,4
63,105,197,1,0,3679,6
19,118,183,1,0,4754,5
53,156,208,1,0,4284,3
52,188,188,1,0,3562,6
35,72,187,1,0,3892,5
64,199,207,1,0,4642,4
40,249,180,1,0,2207,4
39,107,190,1,0,3145,3
41,224,193,1,0,3643,2
68,221,197,1,0,3493,3
21,81,199,1,0,2645,5
44,75,179,1,0,2206,6
19,85,168,1,0,2978,2
19,103,176,1,0,2115,6
36,178,153,1,0,4018,4
23,213,201,1,0,4790,4
36,204,179,1,0,2423,2
47,101,163,1,0,5000,5
54,182,190,1,0,3830,4
16,208,192,1,0,2742,3
43,81,157,1,0,2603,6
61,106,207,1,0,4262,5
62,131,175,1,0,2704,2
35,114,155,1,0,4832,2
21,232,170,1,0,2645,5
23,122,177,1,0,2278,3
53,145,155,1,0,2279,3
27,186,185,1,0,3425,3
69,232,157,1,0,4732,4
31,70,165,1,0,3737,2
58,186,189,1,0,3696,6
41,193,161,1,0,4054,3
46,128,157,1,0,2460,6
28,149,163,1,0,2976,5
63,71,156,1,0,2014,3
31,245,155,1,0,2815,3
31,108,152,1,0,2878,6
27,228,191,1,0,3581,2
40,147,190,1,0,3243,6
40,133,160,1,0,3226,4
33,54,189,1,0,4804,4
65,154,204,1,0,2388,6
57,219,180,1,0,2339,3
22,145,158,1,0,3059,4
17,77,183,1,0,3065,6
30,236,155,1,0,2152,5
27,231,152,1,0,2629,4
70,198,194,1,0,4090,2
36,213,150,1,0,4433,5
43,216,165,1,0,2399,5
70,104,205,1,0,3150,2
30,98,170,1,0,3216,2
69,133,193,1,0,4401,5
31,173,163,1,0,3733,4
28,96,180,1,0,4859,6
59,85,155,1,0,2394,5
46,206,202,1,0,3134,2
28,145,159,1,0,4325,5
23,133,190,1,0,4887,3
56,215,192,1,0,2800,3
31,161,163,1,0,4236,4
49,63,184,1,0,3787,5
43,182,156,1,0,4612,6
62,246,205,1,0,2072,3
66,172,176,1,0,2592,6
40,150,174,1,0,2909,6
25,115,187,1,0,3281,3
22,180,150,1,0,4993,2
33,152,186,1,0,3610,4
70,187,175,1,0,2433,5
66,242,154,1,0,2357,4
33,172,206,1,0,3876,6
38,77,184,1,0,2401,6
15,79,195,1,0,3889,4
38,198,167,1,0,3804,2
18,138,190,1,0,2780,3
17,110,181,1,0,4586,3
36,241,171,1,0,4451,2
56,224,180,1,0,2156,5
16,238,165,1,0,3778,2
25,88,184,1,0,4621,4
31,186,162,1,0,3080,6
31,185,185,1,0,2251,5
49,238,209,1,0,2760,2
33,87,166,1,0,2051,6
22,238,202,1,0,3264,6
63,196,203,1,0,4009,6
35,137,158,1,0,2078,6
19,71,208,1,0,3523,2
40,113,196,1,0,2074,2
67,177,156,1,0,2079,4
59,248,166,1,0,2823,6
40,178,160,1,0,2261,3
16,90,186,1,0,2895,2
25,81,169,1,0,2952,2
21,69,187,1,0,4205,4
31,66,203,1,0,3224,2
65,203,183,1,0,4097,3
50,105,155,1,0,2054,6
46,114,160,1,0,4826,3
40,239,154,1,0,2033,2
54,236,170,1,0,4193,6
29,60,191,1,0,4294,6
52,89,205,1,0,2051,2
65,220,165,1,0,3568,3
47,115,169,1,0,2833,5
35,245,178,1,0,4731,6
23,130,188,1,0,4971,3
38,84,154,1,0,2254,6
23,114,164,1,0,2188,6
65,247,188,1,0,4667,2
23,55,175,1,0,3859,6
36,146,178,1,0,4523,3
67,154,170,1,0,4571,5
37,104,155,1,0,3092,6
48,161,205,1,0,4135,3
27,207,205,1,0,4772,4
15,95,209,1,0,4806,4
69,52,157,1,0,2928,2
24,184,163,1,0,2132,5
46,132,153,1,0,3917,3
57,169,204,1,0,2526,6
25,224,171,1,0,2334,6
38,62,185,1,0,3035,4
39,93,165,1,0,4697,4
69,85,161,1,0,3107,4
67,132,191,1,0,4428,4
59,73,163,1,0,3475,6
67,197,189,1,0,2764,4
47,197,180,1,0,3962,2
37,205,166,1,0,4697,2
53,71,177,1,0,4728,3
27,233,168,1,0,3153,2
26,118,189,1,0,2067,3
64,55,188,1,0,2494,5
55,190,161,1,0,3104,6
61,143,163,1,0,2571,5
67,229,175,1,0,3027,5
55,101,154,1,0,3374,3
32,225,160,1,0,3104,2
56,220,210,1,0,3659,5
64,247,190,1,0,4359,4
68,115,151,1,0,2955,2
26,125,153,1,0,4248,5
69,234,169,1,0,4446,2
29,126,154,1,0,3146,6
27,227,198,1,0,4256,4
25,108,163,1,0,4524,6
36,158,153,1,0,2097,4
23,54,190,1,0,2196,2
18,85,150,1,0,3176,6
33,243,205,1,0,3326,4
15,52,151,1,0,4345,5
15,59,171,1,0,3576,6
26,209,167,1,0,4261,6
33,213,153,1,0,4752,3
42,192,174,1,0,4570,3
49,169,205,1,0,3679,4
69,155,194,1,0,3850,4
49,157,156,1,0,4639,4
28,116,203,1,0,2439,6
47,163,185,1,0,2645,4
17,125,166,1,0,3486,2
50,169,187,1,0,3534,6
47,236,155,1,0,3455,5
38,76,207,1,0,4975,5
22,171,155,1,0,2089,3
66,129,154,1,0,3870,5
67,79,194,1,0,2287,4
36,179,210,1,0,2363,6
44,66,192,1,0,2683,4
56,202,181,1,0,4405,3
68,128,176,1,0,2608,3
29,188,186,1,0,2547,2
63,158,194,1,0,4423,4
60,81,169,1,0,2697,5
62,90,197,1,0,4693,5
62,64,162,1,0,2024,2
49,125,175,1,0,4610,5
47,130,152,1,0,4138,6
38,222,185,1,0,2662,3
44,221,170,1,0,3783,2
59,172,204,1,0,2229,3
69,79,208,1,0,4491,6
47,120,191,1,0,3481,2
40,164,197,1,0,3233,2
29,94,195,1,0,3093,2
60,97,200,1,0,2658,4
16,151,184,1,0,3100,4
20,80,174,1,0,2109,3
58,147,194,1,0,3955,4
23,54,197,1,0,2429,5
47,137,200,1,0,2401,5
53,177,193,1,0,3358,6
18,242,203,1,0,2029,5
63,223,184,1,0,3830,3
52,191,201,1,0,3368,4
47,74,210,1,0,2851,3
57,208,176,1,0,4824,4
69,59,164,1,0,2797,4
24,114,192,1,0,2407,3
27,117,165,1,0,2351,3
31,185,184,1,0,2560,4
41,85,162,1,0,4501,3
66,196,184,1,0,2316,2
52,107,176,1,0,4177,6
66,201,193,1,0,3556,3
60,194,161,1,0,4578,6
18,176,165,1,0,4300,6
56,105,203,1,0,4996,3
38,241,195,1,0,4464,4
25,125,167,1,0,3731,5
33,64,156,1,0,3153,6
26,99,196,1,0,4196,2
47,206,202,1,0,4327,2
25,94,180,1,0,4200,2
33,120,191,1,0,3672,3
42,240,158,1,0,4504,5
24,220,209,1,0,4868,2
27,85,199,1,0,3755,2
54,159,206,1,0,2346,5
55,172,151,1,0,2850,5
46,248,154,1,0,2120,2
51,102,182,1,0,2768,3
70,125,168,1,0,2517,5
35,245,165,1,0,4142,2
58,166,185,1,0,4468,4
58,229,159,1,0,3159,6
42,199,166,1,0,2221,6
40,111,150,1,0,2636,6
33,53,167,1,0,4898,6
17,102,171,1,0,3978,6
21,217,188,1,0,3529,5
45,128,184,1,0,4005,4
28,56,167,1,0,4791,4
63,109,204,1,0,3646,3
37,213,206,1,0,3156,3
54,232,187,1,0,3983,2
56,114,170,1,0,4705,5
64,54,165,1,0,2564,2
23,226,174,1,0,2314,6
48,206,190,1,0,3869,5
