age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
40,75,174,1,0,3979,2
33,155,178,1,0,2593,6
22,117,156,1,0,2918,6
66,222,190,1,0,4907,5
66,156,170,1,0,4945,2
33,242,172,1,0,4490,4
55,248,194,1,0,2262,2
42,214,179,1,0,3217,6
67,100,190,1,0,3457,5
16,224,185,1,0,3356,5
48,164,182,1,0,4982,2
64,235,203,1,0,3226,6
64,146,166,1,0,3774,3
20,196,187,1,0,4236,5
15,139,204,1,0,3955,3
40,115,171,1,0,2816,4
30,155,176,1,0,3827,4
39,86,197,1,0,3609,2
18,91,184,1,0,2032,5
19,87,178,1,0,2672,3
19,242,152,1,0,4667,3
16,153,206,1,0,3540,3
16,134,197,1,0,3783,2
16,235,164,1,0,2109,4
62,222,164,1,0,4333,5
47,116,175,1,0,4939,3
66,206,179,1,0,2653,5
40,119,177,1,0,4572,2
65,77,170,1,0,2202,2
53,238,175,1,0,4974,4
29,226,152,1,0,2150,2
66,188,150,1,0,2024,5
64,233,170,1,0,4072,2
66,77,195,1,0,3326,2
19,75,196,1,0,4084,2
25,96,182,1,0,4586,6
43,57,170,1,0,2947,6
49,170,189,1,0,2209,2
42,94,177,1,0,4356,3
65,115,207,1,0,2352,3
68,127,158,1,0,3932,6
36,112,163,1,0,2651,2
52,65,203,1,0,3717,2
65,95,159,1,0,2738,5
17,66,150,1,0,4734,4
30,156,205,1,0,4401,4
49,172,206,1,0,4557,6
34,231,169,1,0,3980,6
43,246,165,1,0,4840,2
44,161,199,1,0,2475,6
51,166,198,1,0,2253,6
22,128,150,1,0,4868,3
59,135,188,1,0,2075,2
30,202,207,1,0,2535,6
54,52,166,1,0,4234,3
51,212,155,1,0,3875,2
64,180,156,1,0,2367,3
24,225,190,1,0,2586,2
50,54,175,1,0,2264,3
22,244,192,1,0,2962,3
23,189,152,1,0,2741,3
29,176,195,1,0,4589,6
34,54,164,1,0,3343,3
31,128,157,1,0,4139,5
30,173,178,1,0,4362,6
22,54,151,1,0,3832,2
49,81,208,1,0,4563,3
31,156,176,1,0,2805,5
48,243,193,1,0,2657,2
46,55,154,1,0,2862,5
29,199,189,1,0,2163,5
45,75,171,1,0,3636,4
44,169,184,1,0,4831,3
16,111,157,1,0,2125,5
44,145,191,1,0,4234,6
35,195,195,1,0,3153,4
22,236,207,1,0,4020,6
52,82,210,1,0,3969,3
45,199,166,1,0,4373,3
47,165,168,1,0,3283,3
18,209,196,1,0,2834,2
20,206,158,1,0,2067,5
65,76,182,1,0,2052,3
23,173,198,1,0,2133,4
51,167,206,1,0,2450,5
58,242,155,1,0,2887,6
30,137,205,1,0,4042,4
33,56,193,1,0,4898,3
53,190,182,1,0,3761,5
37,141,194,1,0,3266,2
53,84,201,1,0,4365,4
37,58,187,1,0,3589,4
17,243,196,1,0,3007,3
51,215,163,1,0,4918,5
42,66,160,1,0,3883,2
40,129,158,1,0,4588,5
21,247,174,1,0,2500,6
61,133,168,1,0,4288,3
28,103,176,1,0,2144,3
55,50,169,1,0,3691,3
42,158,187,1,0,2298,4
38,147,195,1,0,4104,2
22,97,181,1,0,4763,3
66,150,166,1,0,3061,2
45,213,164,1,0,4641,6
48,133,164,1,0,3970,6
39,105,200,1,0,4152,5
38,91,159,1,0,3313,6
51,214,155,1,0,4117,5
40,166,186,1,0,2857,6
59,88,184,1,0,3202,3
22,155,177,1,0,3942,3
40,150,177,1,0,4072,4
68,228,198,1,0,4966,3
48,247,176,1,0,2408,5
27,108,186,1,0,2242,6
19,231,201,1,0,2695,2
61,97,201,1,0,3605,5
49,156,169,1,0,4779,3
28,65,202,1,0,4224,2
35,105,205,1,0,2713,3
37,138,206,1,0,4343,2
36,183,162,1,0,3251,5
46,103,199,1,0,2796,5
28,90,188,1,0,4374,6
25,157,151,1,0,2673,4
56,194,171,1,0,4079,6
28,242,201,1,0,3138,3
21,130,166,1,0,4938,5
45,110,185,1,0,2373,2
35,73,181,1,0,3334,6
40,161,200,1,0,4705,5
57,74,166,1,0,4198,3
38,53,206,1,0,3236,3
23,203,178,1,0,4449,6
48,61,208,1,0,2009,5
66,129,197,1,0,3503,3
23,169,195,1,0,2612,2
68,73,206,1,0,4572,2
36,245,157,1,0,4152,5
33,92,200,1,0,3877,6
25,118,160,1,0,2249,4
19,93,202,1,0,4925,3
22,181,167,1,0,3512,2
70,83,154,1,0,1997,5
21,90,155,1,0,3134,4
23,139,166,1,0,3522,4
35,250,150,1,0,4754,6
31,52,175,1,0,2786,2
33,96,183,1,0,3061,4
46,161,196,1,0,2561,6
46,224,164,1,0,3265,6
56,143,161,1,0,2521,6
68,204,186,1,0,4502,5
41,119,202,1,0,2513,4
23,144,174,1,0,3148,4
61,104,176,1,0,3845,6
42,92,152,1,0,4633,4
20,186,172,1,0,2897,6
51,96,169,1,0,3041,2
18,147,173,1,0,4001,3
44,157,188,1,0,3878,4
65,77,158,1,0,2760,2
22,162,155,1,0,4575,4
70,170,201,1,0,4981,2
22,120,175,1,0,4387,2
29,194,171,1,0,2917,6
22,235,178,1,0,2059,5
24,161,173,1,0,2304,5
67,178,167,1,0,2160,2
22,108,206,1,0,2977,3
34,171,179,1,0,2957,5
69,230,190,1,0,2989,5
59,177,161,1,0,3097,2
32,54,180,1,0,4507,4
54,238,209,1,0,4389,5
61,64,209,1,0,3084,5
24,243,166,1,0,2272,4
49,67,176,1,0,3431,6
36,227,195,1,0,3291,6
17,55,188,1,0,4045,3
39,198,193,1,0,2125,6
30,237,201,1,0,4620,4
31,156,203,1,0,3798,4
58,62,199,1,0,4513,2
51,106,164,1,0,4702,6
64,245,186,1,0,2649,5
24,237,178,1,0,4420,4
38,154,190,1,0,2678,6
53,244,168,1,0,3978,5
65,169,165,1,0,4715,5
24,235,174,1,0,3659,3
26,55,190,1,0,2726,4
70,142,181,1,0,2637,5
21,137,200,1,0,2978,2
42,228,200,1,0,4437,6
41,153,207,1,0,2071,4
33,122,180,1,0,4459,2
39,98,161,1,0,4963,5
60,95,180,1,0,4719,6
62,119,162,1,0,2266,4
59,53,201,1,0,4079,6
22,250,176,1,0,3867,4
48,134,155,1,0,2028,5
31,52,201,1,0,2498,4
41,249,167,1,0,4795,5
25,120,177,1,0,3114,3
58,180,158,1,0,4249,2
59,63,206,1,0,4896,6
26,209,185,1,0,3629,2
23,72,193,1,0,4192,2
47,248,182,1,0,2290,6
16,136,162,1,0,4513,4
62,217,185,1,0,2084,5
53,155,157,1,0,3349,3
54,60,164,1,0,4463,4
37,69,197,1,0,2497,5
29,156,208,1,0,3163,5
52,158,199,1,0,4102,5
39,107,195,1,0,2875,5
63,244,154,1,0,2482,5
32,205,168,1,0,4859,6
38,102,173,1,0,4563,3
15,191,156,1,0,3977,4
40,87,166,1,0,4128,6
24,61,203,1,0,4015,5
60,243,171,1,0,3587,3
39,88,178,1,0,4373,5
69,116,170,1,0,3445,4
63,235,166,1,0,3397,3
68,112,164,1,0,3053,6
41,243,183,1,0,4953,4
15,227,170,1,0,3867,4
29,119,152,1,0,4845,4
58,101,209,1,0,2120,6
35,245,171,1,0,2263,2
69,94,188,1,0,3280,3
70,244,196,1,0,4239,5
69,187,195,1,0,4178,5
68,71,181,1,0,4767,4
30,189,160,1,0,2654,2
67,234,198,1,0,3764,4
51,129,203,1,0,4657,5
25,233,163,1,0,2710,4
24,82,160,1,0,3686,2
48,232,202,1,0,2271,5
50,185,200,1,0,2373,2
46,139,201,1,0,2013,4
48,85,171,1,0,4783,2
18,56,173,1,0,2669,5
55,118,155,1,0,4193,6
62,106,193,1,0,2765,5
46,87,188,1,0,4419,5
55,168,209,1,0,2643,6
69,133,163,1,0,4009,6
44,160,208,1,0,2338,3
57,76,175,1,0,3187,4
34,241,188,1,0,2000,6
41,112,152,1,0,2754,4
60,118,151,1,0,3325,6
64,250,179,1,0,3730,5
23,155,166,1,0,3972,6
58,106,150,1,0,3249,4
27,109,184,1,0,3629,5
39,101,207,1,0,3577,2
55,172,199,1,0,4199,2
15,202,160,1,0,3987,5
68,138,161,1,0,2560,6
55,192,173,1,0,4960,3
63,184,172,1,0,3137,5
69,237,209,1,0,4759,5
63,235,188,1,0,2502,5
18,205,169,1,0,4065,4
38,123,161,1,0,2695,5
45,127,167,1,0,4250,4
49,72,190,1,0,2188,2
37,76,196,1,0,2065,5
22,75,196,1,0,4522,6
28,50,206,1,0,4033,2
65,217,187,1,0,3104,4
67,86,179,1,0,4840,4
39,55,207,1,0,2452,5
29,151,182,1,0,3018,5
70,140,199,1,0,3214,5
53,104,152,1,0,2514,2
47,71,153,1,0,4502,6
37,71,173,1,0,3126,6
58,155,174,1,0,3366,4
24,52,173,1,0,3756,2
70,173,207,1,0,4011,2
37,163,170,1,0,3906,5
19,85,205,1,0,2050,3
36,64,164,1,0,3763,3
34,166,181,1,0,4076,2
54,159,155,1,0,3886,2
52,87,151,1,0,3876,5
65,148,186,1,0,4156,2
29,169,201,1,0,2186,5
28,151,194,1,0,3572,6
34,201,171,1,0,2035,2
30,105,169,1,0,4516,2
17,110,185,1,0,2318,6
32,189,156,1,0,3013,2
53,107,184,1,0,4350,2
28,53,191,1,0,3667,6
69,84,151,1,0,4218,3
67,207,181,1,0,2471,3
54,110,204,1,0,2085,6
34,187,181,1,0,2889,5
64,216,155,1,0,4634,3
24,248,184,1,0,4745,2
67,210,175,1,0,2553,5
51,216,169,1,0,2824,3
27,185,161,1,0,2034,6
51,50,188,1,0,2049,6
49,237,166,1,0,3630,4
46,223,199,1,0,2147,2
30,152,196,1,0,4214,2
63,71,193,1,0,4986,5
35,149,195,1,0,4526,5
41,162,182,1,0,2139,5
40,103,161,1,0,4434,4
54,236,152,1,0,3089,3
66,72,177,1,0,3767,5
21,92,166,1,0,2330,2
44,206,189,1,0,3668,5
50,217,180,1,0,4246,3
55,113,174,1,0,3895,6
45,235,180,1,0,4051,3
48,149,180,1,0,2206,2
60,170,206,1,0,3958,4
52,176,203,1,0,4097,2
37,144,203,1,0,3297,6
19,186,188,1,0,3771,4
25,181,209,1,0,2726,5
62,155,162,1,0,4653,4
40,139,173,1,0,3806,3
23,207,204,1,0,2380,2
16,82,166,1,0,2604,4
62,230,154,1,0,3264,6
64,215,208,1,0,3228,3
38,109,179,1,0,4102,3
59,148,205,1,0,2881,3
70,74,192,1,0,2967,6
23,208,178,1,0,3494,6
56,172,179,1,0,3568,3
26,177,175,1,0,3437,4
17,163,203,1,0,2305,3
33,209,190,1,0,4336,5
68,223,164,1,0,2585,5
41,154,155,1,0,2985,4
34,160,188,1,0,3464,2
40,149,200,1,0,3594,6
22,101,201,1,0,3884,5
46,210,191,1,0,3808,3
17,182,165,1,0,2237,6
22,108,164,1,0,3235,6
41,149,205,1,0,3502,5
69,134,175,1,0,4593,3
59,202,196,1,0,2089,3
65,138,206,1,0,2913,5
38,219,168,1,0,2621,2
45,206,187,1,0,3194,5
65,136,167,1,0,4071,4
17,238,153,1,0,4542,3
27,135,175,1,0,4879,2
44,125,158,1,0,3865,6
32,191,203,1,0,2666,2
43,68,207,1,0,2825,4
48,67,209,1,0,3122,4
21,165,187,1,0,3028,4
58,67,171,1,0,3163,4
29,79,166,1,0,4150,3
18,180,152,1,0,3955,2
64,141,172,1,0,3106,5
52,53,195,1,0,2074,4
64,142,172,1,0,4952,4
28,151,151,1,0,4254,3
34,81,160,1,0,1981,5
42,193,163,1,0,2600,3
44,83,207,1,0,3892,3
15,65,191,1,0,3518,4
63,70,161,1,0,3238,5
23,127,188,1,0,2001,5
64,144,152,1,0,3689,5
68,223,205,1,0,2798,3
22,99,185,1,0,4468,4
50,118,205,1,0,4075,5
45,76,205,1,0,2839,4
16,241,163,1,0,4235,5
59,236,178,1,0,3363,2
70,62,153,1,0,4227,2
58,148,207,1,0,2681,6
53,67,167,1,0,2544,2
52,81,150,1,0,3948,5
23,108,166,1,0,4669,5
19,111,200,1,0,2713,4
39,143,208,1,0,4979,3
66,98,192,1,0,4234,2
70,215,152,1,0,2281,6
37,208,152,1,0,3721,3
19,77,159,1,0,2272,5
24,135,157,1,0,3888,6
34,68,191,1,0,3297,6
68,246,159,1,0,2276,2
28,177,199,1,0,2041,2
47,104,166,1,0,2407,6
68,95,185,1,0,2836,2
55,239,173,1,0,3168,6
46,147,160,1,0,4356,5
54,186,159,1,0,4624,3
66,165,202,1,0,2568,4
45,236,192,1,0,3102,4
15,167,202,1,0,3027,4
28,135,186,1,0,2073,5
65,105,155,1,0,3684,6
60,70,165,1,0,3755,2
17,76,157,1,0,3814,3
64,168,202,1,0,3261,3
59,68,150,1,0,4459,3
69,244,158,1,0,3367,5
55,245,180,1,0,2317,6
43,108,164,1,0,2184,5
50,211,191,1,0,4433,2
57,109,158,1,0,4169,3
68,206,203,1,0,4168,6
54,227,163,1,0,3365,3
62,157,154,1,0,4950,6
19,190,157,1,0,2296,4
70,95,165,1,0,4991,5
37,214,190,1,0,2818,4
61,222,203,1,0,2045,3
32,146,210,1,0,2211,3
21,149,156,1,0,3026,2
59,70,184,1,0,2663,6
58,123,182,1,0,4076,5
61,152,162,1,0,3407,3
70,56,196,1,0,3247,3
44,71,186,1,0,3660,3
39,54,200,1,0,2979,2
16,237,205,1,0,3486,2
59,173,167,1,0,2786,6
65,98,173,1,0,2569,3
54,109,162,1,0,3556,3
70,200,196,1,0,3205,3
19,145,172,1,0,3940,5
23,232,157,1,0,2594,6
63,64,207,1,0,2409,3
22,226,189,1,0,2569,3
69,210,162,1,0,2553,3
47,242,181,1,0,2436,6
29,62,169,1,0,2305,6
15,202,190,1,0,3404,3
47,168,182,1,0,2065,5
40,147,157,1,0,4148,4
22,145,169,1,0,2970,3
53,141,152,1,0,3342,6
30,180,172,1,0,4888,2
33,115,170,1,0,3140,5
44,88,208,1,0,3538,3
26,181,174,1,0,4479,6
67,112,186,1,0,3188,6
43,234,164,1,0,2128,2
58,50,210,1,0,4702,6
46,83,198,1,0,4634,3
26,135,180,1,0,4288,4
36,65,153,1,0,4054,4
27,92,188,1,0,4349,6
28,185,185,1,0,4535,5
59,183,191,1,0,4639,2
22,147,150,1,0,2706,6
28,54,193,1,0,3115,4
68,66,163,1,0,2836,2
64,134,180,1,0,3335,2
55,94,162,1,0,4908,6
33,52,150,1,0,2205,5
17,68,185,1,0,3139,4
28,143,156,1,0,3169,3
60,99,155,1,0,3987,5
34,237,166,1,0,4960,6
19,215,172,1,0,3295,2
22,220,164,1,0,2121,6
40,113,161,1,0,4332,2
67,125,162,1,0,3445,6
55,179,170,1,0,2177,3
37,163,150,1,0,3544,3
47,243,175,1,0,3787,3
36,171,189,1,0,2226,5
44,147,160,1,0,2392,3
49,118,178,1,0,2247,6
17,148,161,1,0,3893,3
32,188,150,1,0,3022,5
58,125,151,1,0,4904,5
67,225,168,1,0,3834,6
18,80,160,1,0,3597,2
20,88,199,1,0,4422,5
51,142,166,1,0,2080,3
58,61,173,1,0,4806,5
50,250,190,1,0,4868,2
17,85,205,1,0,2801,3
58,186,167,1,0,2342,3
62,130,195,1,0,2535,2
55,176,210,1,0,2806,4
36,206,179,1,0,3805,6
64,205,154,1,0,3464,5
49,67,171,1,0,4090,2
39,74,160,1,0,3802,5
45,219,188,1,0,2715,5
67,220,169,1,0,3788,3
31,230,200,1,0,2184,6
64,65,184,1,0,3499,4
35,98,170,1,0,4060,2
35,154,170,1,0,4204,5
49,149,209,1,0,4490,3
70,86,172,1,0,2670,6
69,104,203,1,0,3644,4
47,158,162,1,0,3278,2
30,83,190,1,0,4684,4
68,119,173,1,0,3122,5
59,211,201,1,0,3594,3
22,239,189,1,0,4961,3
30,248,175,1,0,3284,4
19,65,208,1,0,4546,5
60,247,181,1,0,3813,4
48,227,176,1,0,1994,6
39,153,185,1,0,4819,4
48,90,178,1,0,4458,5
32,206,199,1,0,2633,5
26,102,173,1,0,4726,6
56,85,161,1,0,3744,2
38,157,160,1,0,2817,4
29,80,166,1,0,4052,5
55,128,152,1,0,2267,5
47,120,154,1,0,3251,4
43,183,151,1,0,2849,4
16,208,206,1,0,4481,2
63,241,178,1,0,3158,6
59,188,167,1,0,4875,6
48,89,182,1,0,2303,6
28,134,179,1,0,2225,6
36,141,154,1,0,4187,6
17,100,204,1,0,2358,6
69,179,179,1,0,4593,6
45,65,151,1,0,2492,2
29,75,187,1,0,3283,6
43,247,166,1,0,4959,5
22,108,190,1,0,2111,3
62,190,193,1,0,3170,3
58,186,165,1,0,2686,3
44,108,186,1,0,4138,6
65,145,160,1,0,3884,5
17,124,195,1,0,4620,2
46,134,161,1,0,2712,6
38,236,161,1,0,2948,6
55,243,188,1,0,2976,2
59,119,208,1,0,4106,4
21,74,163,1,0,2148,2
62,181,170,1,0,2471,5
49,91,152,1,0,4292,4
55,114,168,1,0,3006,3
15,96,196,1,0,4463,2
26,166,172,1,0,4305,5
28,138,157,1,0,2318,6
17,87,183,1,0,2492,2
39,248,159,1,0,3185,2
60,109,200,1,0,3317,5
42,138,195,1,0,2041,4
65,70,195,1,0,2495,6
63,157,209,1,0,4987,4
48,69,187,1,0,4314,2
54,223,153,1,0,4155,2
26,66,207,1,0,2802,6
60,193,170,1,0,4487,6
57,90,164,1,0,3318,3
43,202,157,1,0,4465,2
55,161,175,1,0,2136,4
29,107,203,1,0,4438,4
15,170,205,1,0,2189,2
23,147,194,1,0,3495,5
48,191,175,1,0,4591,6
19,135,192,1,0,2697,2
59,157,173,1,0,3571,2
53,127,178,1,0,3662,3
15,239,208,1,0,4733,3
19,65,183,1,0,4394,4
58,77,194,1,0,3757,4
19,113,200,1,0,2149,6
25,210,193,1,0,2505,3
69,229,178,1,0,2916,4
32,69,168,1,0,2147,5
59,120,207,1,0,4525,4
65,205,193,1,0,4958,5
28,172,179,1,0,4250,6
68,133,198,1,0,3721,4
29,124,192,1,0,3589,2
50,117,169,1,0,3728,2
52,68,175,1,0,4246,6
62,95,175,1,0,4612,6
60,236,195,1,0,4017,2
26,101,200,1,0,3368,2
58,205,152,1,0,4110,3
18,216,193,1,0,2566,5
41,114,175,1,0,4888,4
44,216,157,1,0,3747,2
64,236,188,1,0,2772,2
38,72,203,1,0,2427,4
69,125,179,1,0,2132,4
36,64,177,1,0,2377,6
57,147,168,1,0,4631,2
23,246,204,1,0,4416,2
70,61,208,1,0,4032,4
55,206,173,1,0,2409,5
26,193,152,1,0,3652,6
64,209,153,1,0,4374,5
57,74,155,1,0,3231,3
39,65,194,1,0,4779,5
52,197,178,1,0,3794,5
54,180,187,1,0,2293,3
34,126,209,1,0,4266,3
54,79,191,1,0,4762,4
57,192,156,1,0,2133,5
44,133,186,1,0,3740,3
47,107,185,1,0,3342,5
68,156,172,1,0,3897,4
67,162,184,1,0,4173,4
47,60,184,1,0,3031,4
25,245,173,1,0,4412,3
32,185,151,1,0,3755,5
21,112,195,1,0,3311,6
15,201,204,1,0,2210,6
38,140,166,1,0,3121,6
25,134,196,1,0,3127,2
19,140,172,1,0,2408,6
32,186,195,1,0,2843,4
36,242,150,1,0,2768,4
37,74,160,1,0,3081,2
67,146,170,1,0,3925,3
37,157,180,1,0,3108,5
20,89,155,1,0,3633,2
30,101,179,1,0,4175,3
69,192,206,1,0,3503,3
55,50,177,1,0,2143,2
32,105,182,1,0,3695,2
43,67,201,1,0,2027,3
40,160,153,1,0,3666,5
22,192,164,1,0,2013,5
39,231,201,1,0,4731,4
16,201,194,1,0,2173,4
45,244,154,1,0,2367,2
70,126,157,1,0,2453,2
15,239,190,1,0,4712,6
55,87,168,1,0,4866,4
53,148,204,1,0,3321,3
50,57,183,1,0,2157,3
32,197,171,1,0,2275,2
61,85,158,1,0,2501,5
61,155,197,1,0,4436,6
39,88,166,1,0,4698,3
31,150,170,1,0,4068,4
59,166,195,1,0,2208,3
64,230,193,1,0,4707,3
56,226,185,1,0,4566,6
37,188,154,1,0,2316,3
23,116,157,1,0,4409,4
26,64,150,1,0,3960,2
45,234,192,1,0,2078,4
27,50,153,1,0,3323,5
39,124,159,1,0,4311,4
63,235,173,1,0,3335,4
40,154,193,1,0,3329,3
34,115,210,1,0,2595,3
36,162,202,1,0,3424,6
54,95,191,1,0,4622,2
44,177,175,1,0,3524,6
26,85,157,1,0,2728,2
23,70,167,1,0,2226,3
18,61,178,1,0,3232,6
58,214,202,1,0,3003,5
21,202,186,1,0,2590,3
43,113,193,1,0,3078,6
41,152,203,1,0,4464,2
55,67,161,1,0,2033,2
45,97,181,1,0,3679,6
65,174,175,1,0,3755,5
65,89,203,1,0,3234,6
44,167,180,1,0,2509,5
26,139,172,1,0,3765,5
33,128,152,1,0,4306,3
64,199,203,1,0,4666,5
24,218,198,1,0,2586,4
59,147,204,1,0,2819,5
47,137,158,1,0,3363,3
32,119,194,1,0,1995,4
44,60,208,1,0,3238,6
15,171,201,1,0,2854,4
23,69,196,1,0,4909,6
69,95,166,1,0,3821,4
67,75,182,1,0,3876,6
43,157,190,1,0,3266,3
63,144,179,1,0,2470,6
53,239,182,1,0,2681,2
42,210,184,1,0,4749,4
33,117,208,1,0,4281,4
31,115,191,1,0,2720,4
64,224,158,1,0,4658,4
37,178,197,1,0,2591,4
59,136,151,1,0,4359,6
49,161,202,1,0,2265,4
26,185,189,1,0,2612,5
64,104,163,1,0,4086,2
46,142,151,1,0,3381,2
21,191,150,1,0,4847,5
57,66,193,1,0,4334,2
20,50,175,1,0,3782,6
35,107,180,1,0,3072,5
60,92,207,1,0,2811,6
50,131,170,1,0,3195,6
69,111,194,1,0,3446,6
46,58,210,1,0,2459,2
53,51,204,1,0,4719,6
56,172,192,1,0,4474,6
23,210,189,1,0,2088,2
52,91,208,1,0,3229,5
39,145,181,1,0,3954,5
61,150,191,1,0,3225,5
24,58,193,1,0,4761,2
22,115,183,1,0,4985,4
36,224,163,1,0,3733,3
18,201,197,1,0,2004,2
21,107,168,1,0,3976,2
21,218,156,1,0,3703,5
32,104,190,1,0,2611,6
58,172,201,1,0,4237,2
69,179,202,1,0,3958,2
19,123,185,1,0,3240,5
43,225,182,1,0,2993,6
59,88,188,1,0,4266,6
16,59,187,1,0,2486,2
33,57,156,1,0,2975,2
21,236,165,1,0,3592,4
57,173,150,1,0,3141,6
27,61,192,1,0,3354,4
44,86,187,1,0,3394,6
29,91,195,1,0,3252,4
46,176,160,1,0,2236,3
15,223,200,1,0,3431,2
40,167,159,1,0,4443,3
30,178,191,1,0,3507,5
43,76,202,1,0,2342,2
56,95,198,1,0,2436,3
50,199,158,1,0,2513,3
63,151,177,1,0,4910,2
36,235,152,1,0,3355,6
66,203,164,1,0,2486,3
65,203,177,1,0,4025,3
20,247,187,1,0,4362,2
63,179,152,1,0,4894,2
31,115,203,1,0,4282,5
19,234,150,1,0,4022,4
63,212,179,1,0,3303,3
29,153,155,1,0,4671,5
58,143,161,1,0,2176,2
37,86,201,1,0,2658,4
