age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
48,167,194,1,1,1872,2
57,85,194,1,1,2058,1
33,150,202,1,1,2149,3
30,100,193,1,1,2061,2
22,83,184,1,1,1981,1
67,71,172,1,1,2502,3
28,238,155,1,1,2315,1
60,117,204,1,1,2477,1
42,224,184,1,1,2195,2
70,159,200,1,1,1704,3
58,72,170,1,1,2351,3
70,104,171,1,1,2404,3
52,174,150,1,1,1614,1
17,182,203,1,1,1745,1
45,111,150,1,1,2345,1
56,197,183,1,1,2139,2
24,75,207,1,1,1665,1
66,177,173,1,1,2310,2
64,222,174,1,1,2020,2
23,197,192,1,1,2051,1
30,186,180,1,1,1943,2
59,96,195,1,1,2272,1
21,96,161,1,1,1842,1
20,233,151,1,1,1663,2
26,210,150,1,1,1919,2
67,131,190,1,1,2302,1
17,156,176,1,1,2508,3
69,154,187,1,1,2227,3
23,246,160,1,1,2454,2
50,151,157,1,1,2112,1
40,179,173,1,1,2351,3
61,199,160,1,1,2386,3
36,250,179,1,1,2394,1
63,95,153,1,1,2244,1
23,248,179,1,1,1851,2
37,163,158,1,1,2504,2
51,212,202,1,1,2250,2
32,239,195,1,1,2591,3
60,167,179,1,1,2060,1
44,242,207,1,1,1700,2
37,209,155,1,1,2320,3
70,67,182,1,1,2201,3
42,224,173,1,1,1957,1
20,79,209,1,1,1845,1
48,135,163,1,1,1635,2
63,106,186,1,1,2015,1
59,243,202,1,1,2329,2
43,124,195,1,1,2571,3
31,171,188,1,1,2246,2
41,149,174,1,1,2306,3
51,100,166,1,1,2379,1
32,202,161,1,1,2082,2
54,107,157,1,1,1842,3
54,194,201,1,1,2106,2
57,145,201,1,1,2416,2
68,77,171,1,1,2115,1
17,154,170,1,1,1713,1
64,202,167,1,1,1847,3
35,207,167,1,1,1954,1
67,53,177,1,1,1848,2
48,62,208,1,1,1984,1
41,187,155,1,1,1870,2
26,149,188,1,1,1728,1
26,206,161,1,1,1729,2
39,65,170,1,1,2142,3
51,189,153,1,1,1632,1
18,99,174,1,1,2228,2
23,189,161,1,1,2419,2
64,244,161,1,1,1684,3
38,228,207,1,1,1705,2
69,222,202,1,1,2274,2
46,100,186,1,1,2396,2
65,150,210,1,1,2323,3
57,177,163,1,1,1659,3
15,80,188,1,1,1898,2
16,165,208,1,1,1613,2
39,212,203,1,1,1845,2
45,112,164,1,1,1765,2
58,227,197,1,1,2302,2
37,242,169,1,1,1777,3
40,99,160,1,1,1881,2
70,202,160,1,1,1668,1
38,137,208,1,1,1880,2
44,51,176,1,1,1777,3
38,247,197,1,1,2087,3
66,134,166,1,1,1635,1
26,214,163,1,1,2577,1
53,103,175,1,1,2091,3
57,225,153,1,1,2476,2
18,217,169,1,1,2020,1
41,82,150,1,1,2043,2
68,234,196,1,1,2036,3
25,193,176,1,1,2423,2
36,104,150,1,1,2021,2
56,164,176,1,1,2477,3
63,206,199,1,1,1903,1
56,213,186,1,1,2102,2
62,241,201,1,1,2446,3
46,242,178,1,1,1908,3
40,239,150,1,1,2448,3
58,111,165,1,1,2385,3
64,181,170,1,1,2133,1
38,105,165,1,1,2282,2
44,55,165,1,1,2248,1
45,234,172,1,1,2277,1
41,93,177,1,1,1843,3
65,184,180,1,1,2442,2
56,120,159,1,1,1870,2
58,247,181,1,1,2377,1
62,156,183,1,1,1778,3
66,123,187,1,1,2406,1
15,95,160,1,1,2571,2
38,107,189,1,1,2325,3
57,113,178,1,1,1848,2
36,62,153,1,1,2190,3
20,223,161,1,1,2576,3
65,102,195,1,1,2045,3
65,105,157,1,1,2147,2
48,219,206,1,1,1874,2
24,68,201,1,1,1924,1
17,204,202,1,1,2528,1
39,232,192,1,1,2541,2
61,125,151,1,1,1760,3
22,222,201,1,1,2458,3
48,250,171,1,1,2568,2
57,128,184,1,1,1947,3
51,90,175,1,1,2438,2
53,96,165,1,1,1666,1
69,137,206,1,1,1627,1
45,93,195,1,1,2371,1
44,80,189,1,1,1771,3
41,153,177,1,1,2230,1
41,211,182,1,1,2575,3
18,99,189,1,1,2047,2
55,244,170,1,1,2480,2
31,55,167,1,1,1774,2
16,215,154,1,1,2061,1
68,190,179,1,1,1947,1
28,55,210,1,1,2142,3
33,126,175,1,1,2441,3
39,117,208,1,1,2119,1
18,225,166,1,1,1896,1
63,114,158,1,1,2419,1
31,206,192,1,1,2082,3
47,202,153,1,1,2364,1
60,206,194,1,1,1858,3
65,156,182,1,1,2306,3
40,98,195,1,1,2504,2
46,165,181,1,1,1922,1
49,206,202,1,1,2036,3
25,172,171,1,1,2022,3
47,119,200,1,1,2257,2
63,214,181,1,1,2057,1
52,60,177,1,1,2233,3
49,166,162,1,1,2030,2
17,227,157,1,1,2571,1
52,72,162,1,1,2023,2
27,136,199,1,1,2244,2
45,232,165,1,1,2103,2
29,229,156,1,1,1889,2
68,163,172,1,1,2517,3
59,143,205,1,1,2117,2
26,84,190,1,1,2145,3
25,174,172,1,1,2357,2
16,154,162,1,1,2034,3
18,79,177,1,1,2336,1
68,79,184,1,1,2520,3
29,93,173,1,1,2285,3
25,198,163,1,1,2180,1
18,143,202,1,1,1709,1
38,69,186,1,1,2057,3
50,122,162,1,1,2153,1
19,189,167,1,1,2089,2
36,114,182,1,1,1977,2
51,99,152,1,1,2526,3
68,123,170,1,1,2074,1
25,198,188,1,1,2055,3
62,185,171,1,1,2422,3
18,147,198,1,1,1674,3
24,103,201,1,1,2516,3
26,178,210,1,1,1936,2
15,54,189,1,1,1621,1
66,241,190,1,1,2051,3
17,104,156,1,1,1769,1
18,173,179,1,1,1950,3
46,118,172,1,1,1811,1
32,182,173,1,1,1979,1
41,127,181,1,1,2424,1
56,153,179,1,1,1914,2
64,132,198,1,1,2064,1
43,58,182,1,1,2253,2
35,242,209,1,1,1877,1
22,191,155,1,1,1670,3
27,200,173,1,1,1612,1
40,72,157,1,1,1840,3
15,65,158,1,1,2210,1
54,91,159,1,1,2101,1
43,179,155,1,1,2117,2
67,108,154,1,1,2043,3
48,97,191,1,1,2277,3
30,60,159,1,1,2322,1
44,217,172,1,1,2502,3
44,93,155,1,1,2515,3
37,69,198,1,1,2387,3
65,79,158,1,1,1953,3
21,94,179,1,1,2123,3
54,139,166,1,1,2389,2
65,124,194,1,1,2487,2
42,192,197,1,1,2447,3
69,229,191,1,1,2042,1
70,110,179,1,1,2492,2
20,60,166,1,1,1721,3
29,151,206,1,1,2479,2
62,184,168,1,1,2495,3
52,201,161,1,1,1904,3
42,101,206,1,1,1791,1
48,115,169,1,1,1925,2
22,153,196,1,1,1877,2
57,231,184,1,1,1847,3
43,188,161,1,1,1931,3
24,178,168,1,1,2552,2
48,111,186,1,1,1631,2
32,245,160,1,1,2175,3
58,72,154,1,1,1690,3
59,201,207,1,1,1780,1
22,228,176,1,1,1705,2
64,174,206,1,1,2183,1
35,79,208,1,1,2092,1
70,144,161,1,1,2094,1
56,141,187,1,1,2142,3
59,148,151,1,1,2322,1
60,225,188,1,1,2360,3
38,150,163,1,1,2076,3
59,113,193,1,1,1742,1
58,160,150,1,1,1623,1
69,223,173,1,1,2403,1
20,191,174,1,1,2285,1
29,87,184,1,1,1652,2
43,122,162,1,1,2384,1
22,187,174,1,1,2433,1
62,135,193,1,1,2312,1
30,190,207,1,1,2224,1
60,239,172,1,1,1648,3
18,247,195,1,1,1762,1
62,162,174,1,1,2264,1
17,234,191,1,1,2327,1
38,181,178,1,1,1674,2
23,141,175,1,1,1650,3
22,156,169,1,1,2058,2
21,159,198,1,1,1615,1
60,205,179,1,1,2381,1
49,93,178,1,1,2165,1
20,141,165,1,1,1805,2
53,51,166,1,1,1983,3
51,171,160,1,1,2201,1
17,244,189,1,1,2242,3
42,124,181,1,1,1697,3
41,79,194,1,1,1869,2
61,58,203,1,1,1837,3
36,172,172,1,1,1974,3
51,212,170,1,1,1920,2
17,57,185,1,1,2246,3
62,159,157,1,1,2350,2
26,89,154,1,1,1849,1
61,53,205,1,1,2457,3
31,66,181,1,1,1628,3
30,88,180,1,1,2284,1
21,139,179,1,1,2359,1
58,220,206,1,1,1903,2
34,115,173,1,1,2109,1
46,160,205,1,1,2119,1
26,234,200,1,1,1616,3
69,101,195,1,1,2548,3
34,151,177,1,1,2523,1
15,62,165,1,1,1975,2
36,110,176,1,1,2072,1
28,123,189,1,1,2443,1
39,196,203,1,1,2352,1
17,177,171,1,1,2353,2
43,68,171,1,1,2523,2
48,145,158,1,1,2215,3
35,210,155,1,1,1732,3
25,129,184,1,1,2547,2
19,116,182,1,1,2454,2
40,172,167,1,1,1741,3
41,196,206,1,1,2413,1
67,220,151,1,1,1818,2
59,87,160,1,1,1801,1
40,144,184,1,1,2600,1
26,143,173,1,1,1631,3
47,112,167,1,1,2411,3
33,84,177,1,1,1896,2
63,192,167,1,1,2480,3
45,124,170,1,1,1957,2
50,169,161,1,1,2496,1
46,96,157,1,1,1751,1
21,123,161,1,1,2561,2
31,52,158,1,1,1859,2
26,250,188,1,1,2415,1
18,82,201,1,1,2002,2
41,229,197,1,1,1761,1
30,216,169,1,1,2074,2
62,72,174,1,1,1652,1
51,208,198,1,1,1906,1
35,92,203,1,1,2520,3
59,174,153,1,1,2074,3
31,119,157,1,1,2369,1
70,194,176,1,1,2255,1
18,249,200,1,1,1942,2
26,183,203,1,1,1822,3
52,154,179,1,1,1659,3
39,158,177,1,1,2494,1
33,62,190,1,1,2593,1
32,104,153,1,1,2393,3
33,50,175,1,1,2213,1
69,177,170,1,1,1833,3
46,232,153,1,1,2045,2
49,235,179,1,1,2212,2
15,149,203,1,1,2351,3
15,102,191,1,1,2018,1
63,115,169,1,1,1832,3
15,149,173,1,1,2015,1
34,100,188,1,1,1932,3
61,156,209,1,1,1738,2
46,63,175,1,1,2372,1
53,133,168,1,1,2516,2
59,103,179,1,1,1656,3
19,127,172,1,1,2356,3
36,189,184,1,1,2296,2
15,168,190,1,1,2084,3
27,127,209,1,1,2392,2
51,182,185,1,1,1793,1
43,134,165,1,1,1806,3
19,72,190,1,1,1648,3
50,238,175,1,1,2238,3
68,239,154,1,1,2077,3
20,174,179,1,1,1962,1
44,98,198,1,1,2110,3
30,108,185,1,1,1749,1
18,166,177,1,1,2538,3
53,239,210,1,1,2370,1
55,80,203,1,1,2526,1
42,77,190,1,1,1626,1
48,119,164,1,1,1895,3
47,150,172,1,1,2163,2
18,135,202,1,1,1966,3
22,192,199,1,1,1689,1
49,87,193,1,1,1751,3
20,232,164,1,1,2421,3
58,86,163,1,1,2279,3
58,129,207,1,1,2261,3
48,113,170,1,1,1652,2
31,147,172,1,1,2413,2
20,228,207,1,1,1999,1
39,217,158,1,1,1623,3
57,161,207,1,1,2464,1
18,76,175,1,1,2563,2
21,223,192,1,1,1842,1
17,183,160,1,1,2072,3
32,237,204,1,1,2064,1
30,86,176,1,1,1990,3
60,94,162,1,1,2339,2
21,157,189,1,1,2489,3
57,82,199,1,1,2439,3
70,220,162,1,1,2013,2
52,127,158,1,1,2109,3
20,94,150,1,1,1638,2
67,70,150,1,1,2097,2
36,152,199,1,1,2330,1
16,59,161,1,1,1775,3
32,197,192,1,1,2599,2
33,161,183,1,1,1901,1
22,189,210,1,1,2581,2
15,228,206,1,1,2250,2
20,246,182,1,1,1845,2
59,216,159,1,1,1723,2
47,59,155,1,1,2269,2
60,96,203,1,1,2232,3
15,110,204,1,1,1770,3
21,97,187,1,1,2365,1
18,172,191,1,1,1695,3
20,86,171,1,1,1806,3
32,241,208,1,1,2492,2
49,56,172,1,1,2122,3
51,108,191,1,1,2028,3
66,60,189,1,1,2584,1
39,145,205,1,1,1701,1
36,188,199,1,1,1776,1
29,61,199,1,1,2464,2
22,182,182,1,1,1989,2
32,184,185,1,1,2353,1
43,88,203,1,1,2594,2
42,81,204,1,1,1663,2
38,144,156,1,1,2019,1
48,104,205,1,1,1660,2
25,119,205,1,1,2010,2
22,175,200,1,1,2145,3
56,175,207,1,1,1965,3
21,221,207,1,1,2155,2
62,235,196,1,1,2315,2
58,246,157,1,1,2175,2
29,164,203,1,1,1671,2
36,189,161,1,1,1754,3
57,199,180,1,1,2592,1
45,202,202,1,1,2423,3
35,150,196,1,1,1883,1
16,132,182,1,1,1654,2
55,85,165,1,1,1677,2
19,119,199,1,1,1977,1
25,113,188,1,1,1674,1
38,225,203,1,1,2146,3
58,66,154,1,1,1949,2
70,198,191,1,1,2491,1
61,65,196,1,1,1995,1
69,234,173,1,1,2440,1
41,70,165,1,1,2263,3
68,59,203,1,1,1695,1
51,244,180,1,1,1710,3
15,145,153,1,1,1964,2
65,164,196,1,1,2063,2
53,174,178,1,1,2387,3
20,236,166,1,1,2156,1
69,245,192,1,1,2205,2
15,86,169,1,1,1715,2
19,190,183,1,1,2336,1
60,208,154,1,1,2305,2
47,167,206,1,1,1614,3
23,155,171,1,1,2238,2
62,186,184,1,1,2037,3
37,245,202,1,1,2298,1
35,138,161,1,1,2375,3
63,92,156,1,1,2520,2
47,178,184,1,1,2544,1
63,138,171,1,1,2026,1
51,71,155,1,1,2294,2
41,141,157,1,1,2112,3
44,210,152,1,1,2599,1
70,231,154,1,1,1681,2
56,176,151,1,1,2101,3
70,250,197,1,1,1831,2
33,203,189,1,1,2156,2
53,110,173,1,1,2045,2
61,53,198,1,1,2544,3
15,92,156,1,1,2485,1
59,225,157,1,1,1623,3
48,97,180,1,1,2396,1
34,51,181,1,1,1789,1
47,91,167,1,1,2141,2
28,147,207,1,1,1675,2
65,164,198,1,1,2205,2
24,70,208,1,1,2553,3
47,51,164,1,1,2484,1
25,108,158,1,1,1674,3
52,118,180,1,1,2425,1
37,59,185,1,1,2054,1
48,149,182,1,1,1637,1
48,162,190,1,1,1625,3
58,134,202,1,1,1774,1
70,227,181,1,1,2423,1
20,126,177,1,1,2081,1
47,190,158,1,1,2287,3
39,242,162,1,1,1967,1
69,194,189,1,1,1648,1
51,133,169,1,1,2550,2
51,121,165,1,1,2399,3
53,82,167,1,1,2354,3
70,219,158,1,1,2051,1
66,203,172,1,1,2134,1
46,239,194,1,1,2114,2
60,228,162,1,1,1880,1
41,73,167,1,1,2127,1
56,148,162,1,1,2579,3
62,221,171,1,1,2389,2
48,190,202,1,1,2286,1
36,91,176,1,1,1620,2
57,54,179,1,1,2375,2
70,192,174,1,1,2100,3
42,194,190,1,1,2085,3
53,80,186,1,1,2582,1
51,141,180,1,1,2130,2
30,76,165,1,1,2186,1
48,204,164,1,1,2340,2
57,234,204,1,1,2072,1
55,134,196,1,1,2548,3
64,166,170,1,1,2077,3
31,159,178,1,1,2555,3
52,181,154,1,1,2130,1
45,212,182,1,1,1741,2
22,92,151,1,1,2596,2
35,115,190,1,1,2340,1
41,203,199,1,1,2189,2
44,97,178,1,1,2394,2
29,75,182,1,1,2498,1
45,177,185,1,1,2455,1
18,115,198,1,1,1969,3
42,97,153,1,1,2251,1
39,196,167,1,1,1780,3
30,101,210,1,1,2333,1
66,62,207,1,1,2146,2
64,248,206,1,1,2304,1
47,98,150,1,1,2012,3
35,99,181,1,1,1804,2
38,157,160,1,1,2390,1
43,177,160,1,1,2399,3
33,124,191,1,1,1975,1
44,235,207,1,1,1742,3
28,170,178,1,1,2023,2
36,148,171,1,1,1631,1
29,111,178,1,1,1684,3
67,196,201,1,1,2437,2
16,232,158,1,1,1613,1
45,107,160,1,1,1889,1
51,77,165,1,1,2338,3
69,98,172,1,1,1948,1
39,102,174,1,1,2596,2
28,193,187,1,1,2237,1
54,212,207,1,1,1718,1
26,186,155,1,1,1615,3
29,78,169,1,1,2226,3
46,121,181,1,1,2061,3
23,66,164,1,1,2028,3
63,212,182,1,1,2522,1
17,155,177,1,1,1856,2
35,204,161,1,1,2329,2
43,166,190,1,1,2538,3
42,122,185,1,1,1624,3
52,159,158,1,1,1836,1
42,219,192,1,1,2467,1
45,68,181,1,1,2577,2
51,205,184,1,1,2528,3
55,75,188,1,1,1647,1
63,51,201,1,1,1704,3
17,89,161,1,1,1645,1
43,111,184,1,1,2524,1
66,220,210,1,1,1956,3
22,96,160,1,1,1988,1
59,157,186,1,1,2344,2
22,239,156,1,1,1764,3
45,102,152,1,1,1860,3
18,214,207,1,1,1632,3
53,185,196,1,1,2321,3
62,160,195,1,1,2170,3
66,204,191,1,1,2572,2
34,109,198,1,1,2051,2
26,108,183,1,1,2017,1
