age,poids,taille,sexe,type_regime,kcal_cible,nb_repas_cible
46,50,155,0,0,2480,2
19,198,166,0,0,1891,3
51,105,200,0,0,2074,3
29,95,204,0,0,2149,2
54,244,178,0,0,2253,3
58,193,159,0,0,2496,1
56,242,154,0,0,2308,1
55,151,191,0,0,2272,2
19,199,176,0,0,2392,3
61,60,178,0,0,2392,2
27,122,157,0,0,2493,3
49,51,196,0,0,2184,3
42,198,205,0,0,1791,3
20,112,167,0,0,2573,1
41,166,189,0,0,2506,2
61,144,160,0,0,1938,1
28,182,166,0,0,2253,2
38,181,189,0,0,2056,3
39,141,203,0,0,2588,2
58,129,196,0,0,2444,1
50,102,187,0,0,1859,2
63,149,165,0,0,2451,3
30,140,179,0,0,2555,1
66,139,177,0,0,2303,2
49,115,203,0,0,2238,3
50,146,174,0,0,1818,2
41,125,180,0,0,1846,2
62,195,186,0,0,2239,1
42,154,191,0,0,2395,3
60,222,210,0,0,2315,2
47,170,181,0,0,1847,1
40,89,203,0,0,2201,2
44,228,162,0,0,2073,3
34,139,185,0,0,1816,1
49,114,168,0,0,2310,2
40,72,180,0,0,1974,2
50,75,179,0,0,2487,1
53,126,155,0,0,2087,1
61,218,191,0,0,2450,2
50,68,198,0,0,2060,1
58,154,182,0,0,2380,2
52,194,188,0,0,1925,2
64,141,161,0,0,2362,2
69,150,190,0,0,1872,2
43,218,156,0,0,2285,3
68,113,170,0,0,2254,3
47,169,184,0,0,1988,1
39,73,206,0,0,1826,2
20,165,154,0,0,2571,1
24,187,167,0,0,2025,3
52,151,162,0,0,1897,3
58,125,185,0,0,2232,1
17,235,153,0,0,2085,1
45,183,192,0,0,1873,3
15,98,188,0,0,2235,2
36,208,165,0,0,2074,2
50,210,162,0,0,2150,2
19,244,165,0,0,2187,2
29,78,210,0,0,2332,1
65,203,179,0,0,2072,3
61,157,176,0,0,1870,3
60,152,156,0,0,2210,1
55,224,189,0,0,1896,1
32,66,163,0,0,1764,3
18,80,170,0,0,2074,2
26,190,201,0,0,2346,3
22,70,208,0,0,2409,1
37,248,195,0,0,2471,1
37,192,210,0,0,2319,1
19,192,201,0,0,2012,3
42,139,161,0,0,2384,2
30,111,187,0,0,2231,1
31,166,192,0,0,1817,2
48,225,169,0,0,2517,2
29,68,194,0,0,2584,3
32,231,152,0,0,2080,2
30,213,167,0,0,2012,3
25,230,174,0,0,1828,1
68,90,169,0,0,1822,3
55,113,174,0,0,2309,2
43,179,197,0,0,2379,1
51,215,192,0,0,2478,2
22,155,150,0,0,1905,2
65,247,192,0,0,2262,3
56,178,205,0,0,1991,1
41,69,152,0,0,2286,1
69,127,162,0,0,2499,2
60,129,157,0,0,2419,1
27,199,205,0,0,2510,3
61,104,181,0,0,2293,3
16,186,155,0,0,2497,3
24,104,175,0,0,2184,3
29,217,162,0,0,2122,3
33,65,178,0,0,2568,3
32,206,180,0,0,2409,1
23,82,162,0,0,2087,2
17,162,172,0,0,2271,1
22,111,175,0,0,2053,2
60,241,199,0,0,1877,1
36,59,154,0,0,1984,2
51,192,190,0,0,2310,2
70,85,165,0,0,1855,3
57,238,182,0,0,2430,3
59,86,192,0,0,2307,3
45,210,198,0,0,1923,1
44,101,154,0,0,2363,2
32,128,157,0,0,1862,1
63,186,202,0,0,2380,3
51,55,186,0,0,2070,3
34,80,203,0,0,2555,3
27,69,177,0,0,2287,2
18,201,153,0,0,2088,2
26,214,186,0,0,2379,2
50,123,152,0,0,1829,1
62,157,183,0,0,1833,1
25,189,206,0,0,1779,1
20,209,155,0,0,1810,1
68,183,208,0,0,2198,2
54,129,151,0,0,1829,3
58,138,210,0,0,1883,1
57,181,169,0,0,2156,3
33,242,185,0,0,1858,2
43,128,173,0,0,2219,1
70,112,191,0,0,2476,1
37,128,160,0,0,2532,2
24,206,179,0,0,2157,3
37,58,177,0,0,2189,2
46,235,170,0,0,2517,2
23,171,202,0,0,2568,3
35,128,175,0,0,1872,1
69,208,171,0,0,1987,2
45,136,160,0,0,1823,3
20,118,205,0,0,2278,1
39,208,172,0,0,2204,2
63,150,181,0,0,2014,2
31,142,183,0,0,2265,1
66,246,185,0,0,1875,1
47,88,195,0,0,2201,2
35,241,209,0,0,2239,2
39,140,150,0,0,2025,1
62,240,169,0,0,2136,3
42,57,209,0,0,2225,2
56,222,179,0,0,2216,1
32,174,201,0,0,2414,1
56,170,180,0,0,1951,2
25,90,162,0,0,2384,1
64,127,150,0,0,2384,1
52,247,208,0,0,2213,1
23,148,203,0,0,2395,2
69,112,169,0,0,1763,3
26,203,167,0,0,2456,1
58,199,150,0,0,1931,3
69,71,152,0,0,2295,1
67,146,165,0,0,2375,1
55,203,179,0,0,1985,3
60,60,180,0,0,2382,3
18,101,202,0,0,1781,1
56,178,175,0,0,1877,1
59,211,176,0,0,1805,3
34,246,195,0,0,2229,3
42,80,194,0,0,2388,2
29,200,160,0,0,2274,2
56,235,203,0,0,2228,3
52,226,173,0,0,2464,2
16,166,157,0,0,2456,2
51,148,200,0,0,2344,2
56,97,194,0,0,2070,3
23,142,160,0,0,2301,2
59,212,194,0,0,2270,3
31,231,195,0,0,2397,2
24,226,198,0,0,1983,2
19,152,189,0,0,2092,2
65,167,166,0,0,2131,1
25,132,182,0,0,1866,3
30,185,176,0,0,1983,3
35,229,168,0,0,1998,3
40,107,156,0,0,2001,3
42,210,199,0,0,1952,2
46,179,179,0,0,2194,2
69,141,155,0,0,2196,2
68,107,166,0,0,2443,1
27,68,201,0,0,2041,2
19,111,173,0,0,2083,1
33,115,150,0,0,2121,2
25,153,162,0,0,2456,1
50,110,200,0,0,1845,1
53,226,186,0,0,2508,1
18,112,160,0,0,2156,3
63,113,176,0,0,2448,1
19,127,166,0,0,2111,3
15,205,187,0,0,2038,2
19,105,175,0,0,2306,1
63,153,189,0,0,1885,3
38,244,151,0,0,2333,3
16,228,206,0,0,2065,3
54,239,151,0,0,1825,1
41,108,202,0,0,2427,2
39,111,194,0,0,2282,1
30,245,196,0,0,1878,3
62,229,204,0,0,2215,2
19,74,169,0,0,2557,3
29,202,204,0,0,1826,2
17,116,165,0,0,2313,1
43,195,167,0,0,2102,2
44,130,207,0,0,2325,2
37,210,190,0,0,2543,2
31,232,207,0,0,1988,3
53,172,206,0,0,1811,1
69,206,169,0,0,2051,3
47,233,207,0,0,1876,1
62,141,186,0,0,2298,1
48,137,181,0,0,2074,3
30,204,183,0,0,2519,3
53,80,190,0,0,2520,2
34,153,203,0,0,2090,2
52,218,157,0,0,2172,1
36,82,188,0,0,1803,3
21,133,163,0,0,2065,3
50,152,154,0,0,1952,1
66,237,187,0,0,2017,1
47,177,157,0,0,2181,2
56,148,176,0,0,2243,2
15,82,195,0,0,2202,3
32,116,156,0,0,1781,3
60,111,152,0,0,2009,1
24,236,158,0,0,2237,3
23,114,156,0,0,2501,2
50,169,192,0,0,2560,1
53,87,151,0,0,1904,3
41,190,186,0,0,2000,1
36,132,172,0,0,1882,1
36,103,208,0,0,2460,2
33,159,150,0,0,1896,1
27,205,160,0,0,1890,1
41,74,207,0,0,1858,2
30,69,174,0,0,2507,1
15,50,193,0,0,2578,3
36,105,182,0,0,2426,1
27,224,180,0,0,1880,1
25,138,165,0,0,2028,1
58,224,150,0,0,2128,1
31,239,187,0,0,2243,3
40,100,202,0,0,2040,3
39,160,186,0,0,1835,3
45,134,182,0,0,1834,1
41,245,171,0,0,1763,2
70,144,163,0,0,2284,2
62,147,187,0,0,2330,1
70,100,180,0,0,2198,3
70,197,203,0,0,2077,3
48,169,178,0,0,1915,3
15,166,179,0,0,2451,1
34,220,163,0,0,1886,3
52,130,176,0,0,2069,3
28,249,160,0,0,2402,3
58,226,185,0,0,2105,3
70,246,183,0,0,2129,2
69,67,183,0,0,2310,3
52,57,210,0,0,2250,2
55,224,181,0,0,2134,1
33,152,175,0,0,2482,2
26,249,157,0,0,2550,3
61,166,202,0,0,1805,3
38,165,161,0,0,1789,3
43,135,157,0,0,2149,2
66,207,186,0,0,2369,2
34,209,178,0,0,2084,2
50,78,201,0,0,2232,2
56,208,203,0,0,2276,2
56,200,180,0,0,2487,3
31,142,168,0,0,2586,2
22,140,207,0,0,2109,2
35,86,156,0,0,1888,3
39,169,167,0,0,2576,2
58,192,202,0,0,2370,3
22,136,150,0,0,2038,2
17,212,178,0,0,1984,2
57,142,158,0,0,2440,1
48,208,188,0,0,2403,3
38,147,203,0,0,1947,3
67,154,183,0,0,1912,1
60,176,177,0,0,2268,1
38,82,201,0,0,2293,1
36,183,209,0,0,2183,2
26,234,180,0,0,1955,2
49,157,153,0,0,2420,3
67,152,208,0,0,2340,3
33,199,155,0,0,2518,1
63,105,162,0,0,2200,1
57,172,196,0,0,2533,3
38,129,203,0,0,2251,1
29,160,171,0,0,2293,3
62,231,205,0,0,2057,2
39,105,153,0,0,1794,2
22,80,165,0,0,2293,3
36,231,175,0,0,2152,1
19,58,179,0,0,2245,3
20,147,179,0,0,2025,3
55,157,159,0,0,2579,3
35,86,183,0,0,2179,1
48,71,177,0,0,2456,3
37,95,201,0,0,2304,3
70,132,181,0,0,2079,2
45,104,172,0,0,2199,2
26,164,180,0,0,1932,3
65,127,158,0,0,2033,2
51,93,196,0,0,2133,3
65,161,172,0,0,2012,2
53,122,168,0,0,2174,2
27,243,183,0,0,2572,3
18,241,186,0,0,2013,1
60,78,160,0,0,2131,3
67,161,151,0,0,2104,3
26,151,198,0,0,1886,2
40,144,183,0,0,1863,2
21,145,195,0,0,2268,1
54,215,178,0,0,1793,3
51,152,192,0,0,2088,3
26,182,209,0,0,2160,1
60,116,207,0,0,1948,1
61,151,206,0,0,2257,1
34,216,164,0,0,2200,3
66,80,210,0,0,2462,3
29,243,172,0,0,1968,1
70,126,206,0,0,1784,1
56,59,195,0,0,2323,1
37,88,175,0,0,2243,2
45,56,174,0,0,2126,2
70,86,186,0,0,2366,3
50,77,163,0,0,2047,2
67,173,168,0,0,2351,2
15,70,172,0,0,2302,2
42,149,193,0,0,2298,3
27,231,172,0,0,2024,2
37,104,162,0,0,2030,1
42,66,184,0,0,2370,3
51,202,181,0,0,1991,3
19,69,190,0,0,2089,2
58,132,151,0,0,2442,1
23,58,158,0,0,2313,2
58,69,193,0,0,2564,1
48,50,163,0,0,2031,1
34,173,172,0,0,2282,2
44,239,155,0,0,2469,1
19,190,161,0,0,2110,2
20,190,206,0,0,2575,2
31,220,178,0,0,2114,2
33,194,192,0,0,2332,2
61,69,205,0,0,2231,2
64,85,167,0,0,2004,1
66,222,194,0,0,2122,2
55,208,205,0,0,2495,1
20,174,191,0,0,2493,2
26,190,191,0,0,2288,2
62,86,176,0,0,1874,3
56,133,203,0,0,2351,2
57,98,174,0,0,2356,2
45,167,209,0,0,2003,1
27,163,189,0,0,1878,1
53,232,190,0,0,2592,1
45,172,200,0,0,2415,2
29,223,186,0,0,2333,1
65,125,180,0,0,2399,2
15,75,193,0,0,2156,3
59,224,177,0,0,2157,2
64,164,190,0,0,2461,3
30,116,171,0,0,2183,3
28,212,154,0,0,1919,1
49,166,175,0,0,2313,1
27,62,176,0,0,2350,3
38,92,194,0,0,2463,3
15,218,162,0,0,2530,2
30,85,165,0,0,2193,3
48,131,205,0,0,2511,1
70,241,204,0,0,2185,2
18,115,205,0,0,1981,1
43,204,162,0,0,1867,2
21,112,168,0,0,2323,2
62,154,178,0,0,1858,2
17,122,186,0,0,1870,1
39,182,188,0,0,2151,3
45,99,173,0,0,2314,1
68,239,184,0,0,2079,3
63,220,206,0,0,2529,2
17,137,196,0,0,1773,1
36,156,182,0,0,1812,3
29,89,188,0,0,1908,3
60,56,170,0,0,2564,1
58,114,204,0,0,1961,3
41,70,152,0,0,1826,3
35,132,180,0,0,1885,2
54,140,197,0,0,1913,3
23,59,172,0,0,1965,1
58,238,192,0,0,2321,1
68,248,160,0,0,2390,2
28,190,168,0,0,1880,2
55,88,156,0,0,1768,1
17,56,182,0,0,2057,2
49,159,181,0,0,2304,1
35,205,204,0,0,2480,3
57,125,176,0,0,2524,2
44,177,210,0,0,2438,3
29,157,172,0,0,2492,2
17,82,204,0,0,1989,3
64,119,188,0,0,2255,3
50,81,207,0,0,2598,3
68,202,199,0,0,1923,2
67,108,206,0,0,2424,2
18,67,186,0,0,2540,1
67,212,179,0,0,2073,1
25,64,170,0,0,2356,2
15,60,172,0,0,2256,1
17,114,198,0,0,1892,3
29,80,166,0,0,2390,3
23,157,162,0,0,2497,1
15,122,179,0,0,2300,3
66,209,207,0,0,2162,1
63,95,205,0,0,2525,1
49,174,176,0,0,2319,2
18,112,167,0,0,2149,3
67,161,200,0,0,2192,3
27,236,192,0,0,2470,3
43,74,205,0,0,2356,2
26,116,200,0,0,1801,1
28,151,158,0,0,2210,2
37,134,191,0,0,2354,2
62,109,192,0,0,2321,1
30,202,170,0,0,1840,3
70,74,179,0,0,2458,3
27,203,150,0,0,2354,1
29,128,164,0,0,2426,2
15,231,191,0,0,2296,2
25,176,180,0,0,1876,2
64,125,153,0,0,2399,1
60,225,172,0,0,1864,3
50,65,180,0,0,2112,2
15,197,159,0,0,1910,3
66,197,165,0,0,2591,2
48,194,180,0,0,2020,1
64,69,195,0,0,1880,2
32,246,188,0,0,2242,2
29,53,198,0,0,2011,1
34,50,167,0,0,1782,2
43,82,150,0,0,2216,3
39,231,184,0,0,2359,3
47,125,163,0,0,1794,1
20,229,174,0,0,2193,1
60,151,193,0,0,2276,2
29,123,153,0,0,2446,3
39,99,201,0,0,2187,1
51,170,173,0,0,2545,3
57,250,182,0,0,2156,3
49,249,181,0,0,2007,2
37,237,206,0,0,2578,2
61,157,179,0,0,1816,1
36,89,169,0,0,1980,1
70,249,173,0,0,2105,2
40,214,167,0,0,2251,1
32,115,196,0,0,2464,1
68,104,207,0,0,2306,2
56,219,187,0,0,1988,2
31,219,205,0,0,1928,1
24,109,179,0,0,2371,3
41,141,184,0,0,2486,1
66,155,186,0,0,1801,1
48,167,196,0,0,2189,1
16,174,184,0,0,2551,2
69,190,192,0,0,2102,2
60,63,195,0,0,2104,2
33,94,185,0,0,2163,1
35,183,150,0,0,2198,3
39,113,206,0,0,2260,3
56,203,164,0,0,1817,2
49,221,196,0,0,2173,3
58,203,201,0,0,1879,1
55,130,186,0,0,2147,2
60,121,176,0,0,2396,3
36,180,192,0,0,1760,2
42,152,173,0,0,2098,3
46,232,195,0,0,2268,3
50,188,205,0,0,2535,3
27,121,186,0,0,1908,3
36,180,177,0,0,2011,2
35,185,202,0,0,2280,1
56,173,181,0,0,2011,1
56,196,200,0,0,1920,1
28,231,194,0,0,2231,1
38,179,205,0,0,2334,1
65,64,170,0,0,1909,3
44,193,200,0,0,2436,1
26,151,164,0,0,1803,1
53,138,205,0,0,2000,1
57,99,186,0,0,2241,2
59,177,196,0,0,2126,1
24,131,191,0,0,1918,1
43,95,165,0,0,2202,3
44,91,193,0,0,2472,3
28,130,190,0,0,2252,2
31,230,187,0,0,2336,1
30,215,196,0,0,1901,2
69,142,177,0,0,2090,1
49,163,210,0,0,2571,1
65,242,169,0,0,2119,2
49,227,192,0,0,1977,2
42,185,200,0,0,2420,2
19,134,198,0,0,2322,2
35,215,195,0,0,1904,1
28,163,152,0,0,2271,3
39,240,174,0,0,2418,3
36,177,191,0,0,2182,1
56,201,194,0,0,2023,2
67,201,157,0,0,2355,3
15,74,209,0,0,1830,3
52,93,185,0,0,1926,1
20,70,168,0,0,2192,2
48,103,208,0,0,2065,1
51,180,154,0,0,1963,3
47,91,185,0,0,2307,1
20,205,153,0,0,1959,3
32,237,159,0,0,1906,1
62,219,187,0,0,2509,2
25,180,151,0,0,2068,1
38,55,159,0,0,2391,1
61,232,197,0,0,1928,1
61,249,209,0,0,2571,3
34,173,208,0,0,1850,2
38,107,182,0,0,2182,2
66,96,168,0,0,2278,2
63,201,150,0,0,1923,3
53,79,174,0,0,1987,3
28,233,171,0,0,1781,1
62,176,179,0,0,1863,1
48,205,190,0,0,2284,1
43,93,154,0,0,1950,3
44,195,209,0,0,2195,1
65,168,183,0,0,1908,2
36,217,151,0,0,1763,2
69,156,200,0,0,2066,1
58,129,194,0,0,1946,2
21,132,156,0,0,2133,3
43,129,167,0,0,2036,3
53,140,199,0,0,1850,1
51,89,164,0,0,2250,2
18,151,163,0,0,2521,3
69,55,206,0,0,2090,3
56,121,171,0,0,2575,2
41,230,196,0,0,1932,3
63,78,183,0,0,2171,2
21,238,164,0,0,2523,2
44,102,152,0,0,2380,1
66,231,195,0,0,1889,2
30,95,156,0,0,2372,3
53,110,150,0,0,2598,2
32,248,179,0,0,2590,1
30,212,167,0,0,2091,3
44,185,210,0,0,1952,2
64,185,198,0,0,1955,1
69,196,198,0,0,2022,2
37,220,178,0,0,1896,1
43,223,192,0,0,2186,3
42,105,184,0,0,2259,3
31,201,158,0,0,2520,1
16,85,173,0,0,2123,2
57,203,203,0,0,2330,3
16,175,202,0,0,1838,3
19,113,201,0,0,2520,2
46,247,197,0,0,1817,2
68,145,162,0,0,2403,2
61,58,179,0,0,2152,2
15,219,174,0,0,2149,1
53,221,207,0,0,2473,1
52,64,177,0,0,2535,2
53,147,194,0,0,2355,2
64,95,180,0,0,1874,3
64,60,154,0,0,2399,1
21,87,194,0,0,2006,2
41,235,172,0,0,2236,3
41,223,181,0,0,1917,1
37,120,210,0,0,2443,1
53,108,194,0,0,2512,2
59,107,184,0,0,1944,2
52,206,210,0,0,1778,2
49,60,165,0,0,2110,2
66,228,152,0,0,1924,1
38,217,162,0,0,2567,3
29,99,162,0,0,2220,2
54,126,167,0,0,1993,1
64,180,160,0,0,2402,1
60,125,154,0,0,1768,1
52,227,175,0,0,2226,1
64,204,158,0,0,2323,3
22,201,205,0,0,1768,2
41,234,209,0,0,2340,2
15,67,174,0,0,1966,1
15,199,206,0,0,2013,2
52,129,201,0,0,2153,1
17,179,182,0,0,2095,1
60,166,165,0,0,2276,2
39,167,209,0,0,2084,3
65,100,174,0,0,2155,2
51,116,180,0,0,1905,3
52,181,150,0,0,1897,2
60,66,203,0,0,1889,2
29,133,168,0,0,1850,3
49,165,181,0,0,2481,2
52,210,181,0,0,2403,2
36,174,150,0,0,2416,1
46,248,152,0,0,2420,2
33,156,210,0,0,1870,2
53,213,160,0,0,2154,1
60,167,185,0,0,2430,3
53,157,197,0,0,1784,3
68,242,204,0,0,1774,3
21,115,194,0,0,2482,3
69,133,202,0,0,2398,2
38,192,179,0,0,2302,1
46,249,177,0,0,2373,3
32,92,154,0,0,2582,3
44,87,204,0,0,1916,2
54,131,153,0,0,2223,3
25,218,153,0,0,1910,3
29,121,184,0,0,1835,3
55,74,166,0,0,1937,3
69,137,183,0,0,2277,2
57,122,187,0,0,2318,1
67,246,164,0,0,2574,1
40,172,156,0,0,2400,3
26,181,204,0,0,2396,2
53,159,167,0,0,2323,2
27,106,173,0,0,1973,1
64,60,201,0,0,2563,1
29,159,166,0,0,1876,1
56,194,200,0,0,2342,2
67,225,201,0,0,2414,3
56,57,165,0,0,1990,2
24,134,206,0,0,2120,2
32,139,189,0,0,2430,1
32,173,194,0,0,2470,1
54,139,188,0,0,2599,2
68,110,154,0,0,2588,3
60,121,181,0,0,1779,3
62,141,199,0,0,2241,3
58,244,184,0,0,2469,3
39,118,191,0,0,2595,2
30,156,197,0,0,2459,2
33,69,166,0,0,1961,1
42,161,205,0,0,2191,2
50,216,157,0,0,2178,3
38,160,153,0,0,2493,3
37,151,157,0,0,2568,2
39,151,157,0,0,1873,2
55,107,174,0,0,1799,3
55,169,202,0,0,2192,1
60,236,201,0,0,1982,1
50,205,178,0,0,2216,2
47,229,183,0,0,1907,2
15,170,206,0,0,2228,2
68,212,166,0,0,2146,3
58,160,153,0,0,2357,2
19,61,151,0,0,2273,2
47,219,179,0,0,2497,3
63,217,196,0,0,2010,3
39,123,168,0,0,2568,3
29,206,199,0,0,2589,2
70,175,206,0,0,2431,2
23,178,199,0,0,1986,1
64,59,174,0,0,2425,3
20,108,203,0,0,2247,1
55,207,179,0,0,2430,3
33,216,159,0,0,2084,2
66,186,208,0,0,2448,1
20,60,178,0,0,1922,2
37,126,153,0,0,2254,3
58,242,205,0,0,1796,2
67,130,167,0,0,2426,2
44,201,174,0,0,1966,1
62,90,177,0,0,2498,3
46,122,184,0,0,2168,2
62,189,168,0,0,2054,1
40,77,179,0,0,1915,3
69,202,173,0,0,2368,3
39,119,165,0,0,2372,1
27,162,190,0,0,2401,3
53,85,193,0,0,1780,2
17,174,206,0,0,1786,2
67,77,186,0,0,2190,1
38,230,182,0,0,2118,1
56,213,185,0,0,2255,2
20,53,193,0,0,1856,1
46,200,203,0,0,1885,2
50,231,208,0,0,2433,3
56,107,174,0,0,2207,1
36,98,181,0,0,2023,2
44,72,190,0,0,2569,3
21,126,188,0,0,2177,3
58,50,195,0,0,2355,1
20,62,204,0,0,1794,2
65,240,180,0,0,1792,3
68,127,203,0,0,2011,3
17,128,162,0,0,2477,3
57,158,193,0,0,2046,1
53,117,181,0,0,1887,1
49,108,158,0,0,1847,1
29,206,161,0,0,2541,1
28,135,152,0,0,2481,3
18,167,185,0,0,2269,1
55,230,175,0,0,2054,2
65,175,189,0,0,2007,1
53,165,209,0,0,1880,3
45,78,165,0,0,2570,2
59,156,172,0,0,2519,1
20,98,207,0,0,2198,2
36,116,164,0,0,2243,1
44,115,203,0,0,2213,3
33,143,177,0,0,1893,3
25,197,173,0,0,2536,3
43,131,190,0,0,1838,3
29,140,193,0,0,2366,2
16,192,161,0,0,1773,3
59,96,167,0,0,1861,3
18,53,188,0,0,1831,2
37,71,153,0,0,1772,3
24,169,178,0,0,2425,3
69,122,153,0,0,2587,3
49,182,205,0,0,2045,1
53,187,167,0,0,2433,3
46,135,196,0,0,1829,1
31,239,171,0,0,2014,3
38,182,195,0,0,2225,1
17,76,191,0,0,2562,3
22,69,206,0,0,1815,2
21,78,188,0,0,2134,2
60,69,151,0,0,2246,1
64,68,187,0,0,2596,3
34,55,181,0,0,2131,2
66,145,201,0,0,2518,2
64,67,196,0,0,2457,3
50,123,203,0,0,2319,3
58,73,208,0,0,1952,2
34,54,183,0,0,1844,3
36,190,192,0,0,2085,2
57,202,193,0,0,1820,3
51,126,204,0,0,1801,3
57,123,177,0,0,2385,3
34,145,158,0,0,2244,1
24,62,161,0,0,2400,2
45,175,193,0,0,2279,1
58,173,174,0,0,1847,3
35,197,167,0,0,1819,3
56,180,179,0,0,2114,1
50,82,189,0,0,1953,2
43,156,167,0,0,1802,1
59,109,180,0,0,1966,2
18,230,200,0,0,2175,1
34,109,178,0,0,2141,1
58,211,168,0,0,1924,3
51,235,186,0,0,2305,2
16,112,179,0,0,2277,3
66,155,174,0,0,1972,3
48,135,187,0,0,2199,2
48,139,184,0,0,2326,2
30,163,154,0,0,2175,2
26,119,163,0,0,1777,3
31,212,200,0,0,2111,2
58,184,175,0,0,2189,2
29,207,203,0,0,2440,2
36,126,180,0,0,1995,3
34,57,200,0,0,2402,2
28,136,178,0,0,2522,2
49,129,182,0,0,1784,3
66,239,191,0,0,2570,3
15,188,169,0,0,2089,3
42,158,162,0,0,2575,2
41,244,173,0,0,2443,3
51,94,162,0,0,2209,1
59,61,177,0,0,2098,1
61,242,161,0,0,1935,2
69,175,160,0,0,2420,2
17,214,151,0,0,1876,1
41,93,210,0,0,2406,1
15,247,186,0,0,1957,3
42,203,195,0,0,2482,2
22,142,184,0,0,2598,1
22,230,185,0,0,2028,1
32,201,187,0,0,2019,3
65,181,168,0,0,1966,1
29,76,193,0,0,2115,2
16,68,209,0,0,2166,3
38,145,170,0,0,2445,2
16,116,193,0,0,2031,3
28,231,200,0,0,2302,3
60,187,187,0,0,2069,2
41,67,171,0,0,2584,3
60,105,164,0,0,2524,1
56,164,174,0,0,2520,3
48,80,187,0,0,2025,2
15,233,180,0,0,1859,2
32,244,179,0,0,2512,2
25,235,192,0,0,2317,3
65,104,190,0,0,2434,1
26,70,182,0,0,2473,2
48,243,151,0,0,2338,3
54,55,199,0,0,1927,2
69,102,181,0,0,2100,1
19,220,198,0,0,2059,1
19,139,177,0,0,1791,2
16,135,184,0,0,2217,2
33,179,159,0,0,2430,1
52,209,155,0,0,2297,3
68,92,189,0,0,2447,1
23,85,189,0,0,2454,2
36,134,178,0,0,2492,1
60,198,180,0,0,2425,3
15,167,156,0,0,1889,2
32,195,197,0,0,1821,3
21,213,152,0,0,1766,2
21,196,180,0,0,2232,2
17,240,167,0,0,2512,1
66,73,201,0,0,2508,2
62,235,161,0,0,2106,2
42,185,174,0,0,1882,2
17,53,170,0,0,1934,2
48,100,182,0,0,2545,1
32,185,197,0,0,2248,1
57,206,175,0,0,2085,2
63,216,159,0,0,1848,2
31,248,173,0,0,2250,2
57,231,161,0,0,1765,1
50,193,166,0,0,2365,1
48,163,167,0,0,2004,3
15,176,209,0,0,2395,3
35,213,164,0,0,2563,1
18,66,195,0,0,2490,1
50,220,175,0,0,2578,3
